batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
9350	0.8080	0.6417	77.1526	0.0008	0.0984	0.8733	5.4455	0.7350	0.7540	0.7411	0.7140	0.7715	0.7952	79.6783	0.0020	0.0021	0.0000	23.7873	-0.6041	-0.6553	-0.6515	-0.5503	0.0596	-0.4577	0.6926	0.9033	0.7198	0.9136	0.7247	0.9209	0.6544	0.8977	0.5365	0.8632	0.6897	0.9161
9775	0.8037	0.6554	77.1640	0.0008	0.1098	0.8761	5.7676	0.7241	0.7411	0.7159	0.7007	0.7687	0.7964	79.6742	0.0021	0.0022	0.0000	23.4688	-0.5832	-0.6455	-0.6443	-0.5119	0.0477	-0.4439	0.6843	0.9015	0.7092	0.9127	0.7179	0.9206	0.6579	0.8982	0.5453	0.8575	0.6991	0.9155
10200	0.8045	0.6413	77.1565	0.0008	0.1002	0.8756	5.9506	0.7053	0.7218	0.7292	0.6846	0.7502	0.7687	79.6741	0.0020	0.0022	0.0000	23.0897	-0.6108	-0.6777	-0.6774	-0.5514	-0.0065	-0.4793	0.6817	0.9037	0.6987	0.9115	0.6791	0.9140	0.6461	0.8989	0.5279	0.8613	0.6632	0.9100
10625	0.8074	0.6401	77.1440	0.0007	0.0963	0.8759	4.9838	0.7424	0.7558	0.7252	0.7239	0.7724	0.7982	79.6589	0.0021	0.0023	0.0000	21.9123	-0.6263	-0.6854	-0.6824	-0.5516	0.0200	-0.5025	0.6864	0.9006	0.7031	0.9091	0.7031	0.9147	0.6671	0.8974	0.5090	0.8514	0.6718	0.9085
11050	0.8060	0.6384	77.1338	0.0007	0.0964	0.8716	4.5634	0.7294	0.7448	0.7284	0.7102	0.7757	0.7889	79.6625	0.0021	0.0022	0.0000	20.7782	-0.6149	-0.6785	-0.6903	-0.5511	0.0006	-0.5364	0.6967	0.9009	0.7169	0.9103	0.7120	0.9180	0.6674	0.8980	0.5390	0.8643	0.6882	0.9131
11475	0.8102	0.6351	77.1200	0.0007	0.0934	0.8719	4.2656	0.7263	0.7417	0.7188	0.7058	0.7758	0.7867	79.6387	0.0021	0.0024	0.0000	18.9234	-0.6475	-0.7170	-0.7207	-0.5909	-0.0772	-0.5696	0.6784	0.8985	0.6938	0.9070	0.6894	0.9136	0.6406	0.8936	0.5401	0.8693	0.6827	0.9102
11900	0.8045	0.6465	77.1813	0.0010	0.1139	0.8739	5.7690	0.6893	0.7074	0.7357	0.6707	0.7537	0.7895	79.6777	0.0020	0.0021	0.0000	20.9052	-0.6034	-0.6740	-0.6733	-0.5313	0.0627	-0.4934	0.6785	0.9010	0.6953	0.9108	0.7012	0.9164	0.6673	0.8985	0.5149	0.8414	0.6732	0.9074
12325	0.8045	0.6390	77.1357	0.0007	0.0902	0.8733	4.6023	0.7401	0.7575	0.7472	0.7220	0.7849	0.8032	79.6409	0.0022	0.0024	0.0000	19.9587	-0.6366	-0.7101	-0.7094	-0.5582	-0.0435	-0.5390	0.6580	0.8920	0.6897	0.9037	0.6959	0.9129	0.6346	0.8894	0.5236	0.8554	0.6718	0.9085
12750	0.8131	0.6498	77.1083	0.0006	0.0875	0.8719	3.8778	0.7184	0.7331	0.7199	0.6981	0.7668	0.7626	79.6235	0.0022	0.0025	0.0000	18.2329	-0.6620	-0.7321	-0.7342	-0.5924	-0.1101	-0.5776	0.6725	0.8963	0.6913	0.9051	0.6994	0.9151	0.6477	0.8924	0.5497	0.8748	0.6593	0.9096
13175	0.8105	0.6448	77.1202	0.0007	0.0901	0.8716	4.2188	0.7122	0.7283	0.7311	0.6955	0.7709	0.7828	79.6420	0.0021	0.0024	0.0000	19.4950	-0.6318	-0.7074	-0.7146	-0.5616	-0.0810	-0.5412	0.6761	0.8987	0.6968	0.9082	0.6980	0.9156	0.6511	0.8950	0.5419	0.8671	0.6630	0.9092
13600	0.8125	0.6411	77.1128	0.0007	0.0911	0.8705	4.0506	0.7220	0.7358	0.7178	0.7014	0.7682	0.7685	79.6247	0.0022	0.0025	0.0000	18.0938	-0.6658	-0.7294	-0.7219	-0.6096	-0.1137	-0.5726	0.6503	0.8958	0.6759	0.9046	0.6824	0.9134	0.6175	0.8906	0.5504	0.8736	0.6659	0.9092
14025	0.8128	0.6452	77.1084	0.0007	0.0865	0.8707	3.9466	0.7042	0.7177	0.7149	0.6833	0.7633	0.7528	79.6220	0.0022	0.0025	0.0000	18.6058	-0.6635	-0.7290	-0.7274	-0.5909	-0.1441	-0.5727	0.6661	0.8961	0.6883	0.9047	0.6990	0.9149	0.6532	0.8944	0.5591	0.8743	0.6663	0.9087
14450	0.8139	0.6471	77.1138	0.0007	0.0901	0.8713	4.1690	0.7129	0.7256	0.7181	0.6946	0.7558	0.7596	79.6360	0.0022	0.0024	0.0000	19.8558	-0.6537	-0.7115	-0.7089	-0.5827	-0.0999	-0.5527	0.6793	0.9004	0.7009	0.9088	0.7095	0.9179	0.6592	0.8969	0.5512	0.8721	0.6748	0.9108
14875	0.8131	0.6451	77.1081	0.0006	0.0872	0.8696	3.9889	0.7045	0.7170	0.7068	0.6855	0.7506	0.7418	79.6192	0.0022	0.0025	0.0000	18.6411	-0.6631	-0.7238	-0.7227	-0.6000	-0.1225	-0.5702	0.6662	0.8959	0.6875	0.9048	0.6972	0.9146	0.6287	0.8914	0.5660	0.8781	0.6678	0.9097
15300	0.8108	0.6348	77.1075	0.0006	0.0856	0.8699	4.0563	0.7060	0.7177	0.7102	0.6856	0.7430	0.7422	79.6220	0.0022	0.0025	0.0000	19.3690	-0.6572	-0.7206	-0.7216	-0.5900	-0.1454	-0.5541	0.6647	0.8974	0.6906	0.9063	0.7004	0.9160	0.6423	0.8936	0.5529	0.8733	0.6736	0.9104
15725	0.8105	0.6344	77.1124	0.0007	0.0918	0.8702	4.2062	0.7055	0.7171	0.7052	0.6847	0.7502	0.7404	79.6271	0.0022	0.0025	0.0000	19.7379	-0.6573	-0.7137	-0.7124	-0.5963	-0.0985	-0.5489	0.6751	0.8994	0.6941	0.9076	0.7010	0.9163	0.6603	0.8978	0.5496	0.8751	0.6631	0.9100
16150	0.8114	0.6269	77.1090	0.0006	0.0889	0.8699	4.1290	0.7060	0.7184	0.7108	0.6865	0.7474	0.7372	79.6235	0.0022	0.0025	0.0000	19.2006	-0.6579	-0.7138	-0.7142	-0.5952	-0.1459	-0.5584	0.6606	0.8966	0.6847	0.9053	0.6966	0.9148	0.6308	0.8917	0.5599	0.8787	0.6735	0.9100
16575	0.8091	0.6301	77.1105	0.0007	0.0870	0.8710	4.1770	0.7026	0.7138	0.7033	0.6818	0.7441	0.7346	79.6254	0.0022	0.0025	0.0000	19.8700	-0.6600	-0.7161	-0.7170	-0.5938	-0.1283	-0.5550	0.6673	0.8966	0.6887	0.9057	0.6963	0.9148	0.6477	0.8936	0.5509	0.8736	0.6654	0.9090
17000	0.8094	0.6347	77.1101	0.0007	0.0834	0.8705	4.1997	0.7035	0.7142	0.7058	0.6810	0.7403	0.7347	79.6210	0.0022	0.0025	0.0000	19.6774	-0.6667	-0.7285	-0.7302	-0.6050	-0.1541	-0.5776	0.6631	0.8954	0.6893	0.9040	0.6995	0.9139	0.6341	0.8912	0.5500	0.8731	0.6730	0.9084
17425	0.8125	0.6374	77.1095	0.0007	0.0860	0.8707	4.1551	0.6987	0.7102	0.7041	0.6771	0.7371	0.7301	79.6207	0.0022	0.0025	0.0000	19.5907	-0.6627	-0.7201	-0.7202	-0.5864	-0.1328	-0.5586	0.6608	0.8947	0.6858	0.9043	0.6983	0.9142	0.6445	0.8921	0.5434	0.8729	0.6590	0.9075
17850	0.8114	0.6356	77.1100	0.0006	0.0878	0.8699	4.1756	0.7005	0.7114	0.7064	0.6791	0.7401	0.7325	79.6196	0.0022	0.0025	0.0000	19.5958	-0.6621	-0.7186	-0.7188	-0.5971	-0.1455	-0.5668	0.6598	0.8960	0.6863	0.9047	0.6963	0.9137	0.6514	0.8934	0.5467	0.8734	0.6636	0.9078
18275	0.8091	0.6428	77.1093	0.0006	0.0862	0.8688	4.1574	0.6990	0.7092	0.7037	0.6782	0.7393	0.7311	79.6216	0.0022	0.0025	0.0000	19.8508	-0.6577	-0.7177	-0.7219	-0.5831	-0.1272	-0.5520	0.6608	0.8965	0.6898	0.9056	0.7019	0.9151	0.6479	0.8935	0.5528	0.8762	0.6659	0.9100
18700	0.8091	0.6387	77.1104	0.0006	0.0874	0.8699	4.2469	0.6992	0.7096	0.7055	0.6793	0.7377	0.7287	79.6215	0.0022	0.0025	0.0000	19.8458	-0.6654	-0.7196	-0.7195	-0.5959	-0.1411	-0.5599	0.6550	0.8954	0.6839	0.9046	0.6964	0.9140	0.6469	0.8927	0.5455	0.8720	0.6606	0.9070
19125	0.8097	0.6432	77.1106	0.0006	0.0876	0.8688	4.2347	0.6981	0.7079	0.7023	0.6756	0.7363	0.7270	79.6265	0.0022	0.0025	0.0000	20.2470	-0.6735	-0.7230	-0.7196	-0.6013	-0.1299	-0.5537	0.6688	0.8976	0.6909	0.9061	0.7020	0.9157	0.6438	0.8933	0.5417	0.8740	0.6619	0.9093
19550	0.8074	0.6364	77.1107	0.0006	0.0879	0.8693	4.2528	0.6975	0.7076	0.7020	0.6761	0.7375	0.7249	79.6253	0.0022	0.0025	0.0000	20.3589	-0.6606	-0.7134	-0.7172	-0.5947	-0.1462	-0.5571	0.6637	0.8967	0.6896	0.9059	0.7014	0.9152	0.6349	0.8925	0.5447	0.8744	0.6629	0.9090
19975	0.8085	0.6341	77.1101	0.0007	0.0898	0.8696	4.2611	0.6943	0.7039	0.7004	0.6726	0.7343	0.7238	79.6261	0.0022	0.0025	0.0000	20.2389	-0.6502	-0.7083	-0.7140	-0.5799	-0.1246	-0.5447	0.6683	0.8980	0.6916	0.9066	0.7021	0.9162	0.6422	0.8937	0.5509	0.8763	0.6673	0.9108
20400	0.8094	0.6301	77.1101	0.0007	0.0892	0.8688	4.2804	0.6966	0.7066	0.7003	0.6753	0.7334	0.7236	79.6239	0.0022	0.0025	0.0000	20.2046	-0.6605	-0.7131	-0.7161	-0.6006	-0.1388	-0.5516	0.6593	0.8964	0.6850	0.9052	0.6952	0.9145	0.6312	0.8923	0.5484	0.8757	0.6627	0.9087
20825	0.8085	0.6336	77.1101	0.0007	0.0890	0.8688	4.2668	0.6955	0.7056	0.7007	0.6736	0.7324	0.7225	79.6242	0.0022	0.0025	0.0000	20.1633	-0.6605	-0.7111	-0.7112	-0.5998	-0.1482	-0.5479	0.6578	0.8963	0.6869	0.9054	0.6973	0.9148	0.6216	0.8913	0.5515	0.8763	0.6683	0.9095
21250	0.8091	0.6260	77.1105	0.0007	0.0873	0.8685	4.2878	0.6965	0.7064	0.7018	0.6747	0.7346	0.7238	79.6260	0.0022	0.0025	0.0000	20.4032	-0.6569	-0.7085	-0.7095	-0.5891	-0.1445	-0.5511	0.6603	0.8966	0.6897	0.9057	0.7006	0.9152	0.6349	0.8925	0.5529	0.8757	0.6718	0.9100
21675	0.8082	0.6296	77.1108	0.0007	0.0876	0.8693	4.2935	0.6971	0.7071	0.7031	0.6758	0.7339	0.7259	79.6243	0.0022	0.0025	0.0000	20.3185	-0.6636	-0.7149	-0.7166	-0.5985	-0.1364	-0.5512	0.6583	0.8962	0.6880	0.9054	0.6981	0.9149	0.6250	0.8917	0.5490	0.8748	0.6668	0.9094
22100	0.8082	0.6300	77.1113	0.0006	0.0879	0.8690	4.3227	0.6973	0.7075	0.7035	0.6753	0.7347	0.7267	79.6267	0.0022	0.0025	0.0000	20.3044	-0.6540	-0.7074	-0.7090	-0.5897	-0.1250	-0.5409	0.6594	0.8964	0.6905	0.9061	0.7017	0.9158	0.6403	0.8930	0.5514	0.8757	0.6665	0.9101
22525	0.8082	0.6295	77.1106	0.0007	0.0870	0.8696	4.2761	0.6953	0.7052	0.7008	0.6734	0.7313	0.7229	79.6212	0.0022	0.0025	0.0000	20.1855	-0.6650	-0.7160	-0.7136	-0.5988	-0.1416	-0.5535	0.6566	0.8955	0.6867	0.9048	0.6983	0.9143	0.6358	0.8920	0.5507	0.8750	0.6663	0.9087
22950	0.8085	0.6383	77.1108	0.0006	0.0878	0.8693	4.2884	0.6948	0.7045	0.7008	0.6732	0.7337	0.7247	79.6244	0.0022	0.0025	0.0000	20.4183	-0.6649	-0.7171	-0.7177	-0.5897	-0.1331	-0.5520	0.6595	0.8960	0.6895	0.9055	0.7011	0.9152	0.6413	0.8921	0.5509	0.8754	0.6643	0.9095
