batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
4675	0.7673	0.6156	77.2760	0.0012	0.1392	0.8793	11.5821	0.7227	0.7405	0.7109	0.7048	0.6852	0.7593	79.7374	0.0017	0.0017	0.0000	38.9577	-0.5501	-0.6051	-0.5901	-0.4711	0.2532	-0.2726	0.6936	0.8944	0.7313	0.9090	0.7403	0.9176	0.6641	0.8909	0.4030	0.7640	0.6790	0.9010
5100	0.7844	0.6394	77.2292	0.0011	0.1250	0.8824	10.4139	0.7337	0.7548	0.7325	0.7179	0.7264	0.7838	79.7188	0.0018	0.0019	0.0000	38.5917	-0.5970	-0.6382	-0.6303	-0.5391	0.1975	-0.3249	0.7155	0.9000	0.7457	0.9133	0.7511	0.9200	0.6665	0.8936	0.4617	0.8040	0.6944	0.9062
5525	0.7889	0.6434	77.2530	0.0012	0.1463	0.8818	12.6841	0.7111	0.7285	0.7169	0.6975	0.6776	0.7521	79.7448	0.0016	0.0017	0.0000	44.2560	-0.5451	-0.5995	-0.6008	-0.4657	0.2505	-0.2613	0.7248	0.9115	0.7463	0.9204	0.7428	0.9239	0.6800	0.9051	0.4200	0.7882	0.6760	0.9098
5950	0.7869	0.6352	77.2458	0.0011	0.1306	0.8807	11.2102	0.7261	0.7437	0.7240	0.7090	0.6957	0.7765	79.7267	0.0017	0.0018	0.0000	37.5796	-0.5882	-0.6489	-0.6419	-0.5138	0.2150	-0.3221	0.6700	0.8984	0.6940	0.9077	0.6984	0.9103	0.6260	0.8904	0.4311	0.7883	0.6681	0.9005
6375	0.8014	0.6514	77.1820	0.0009	0.1122	0.8812	8.5196	0.7526	0.7686	0.7451	0.7350	0.7621	0.7936	79.6923	0.0019	0.0020	0.0000	35.5554	-0.6062	-0.6830	-0.6886	-0.5461	0.1337	-0.4204	0.6662	0.8949	0.6983	0.9067	0.7084	0.9126	0.6333	0.8885	0.4916	0.8387	0.6823	0.9089
6800	0.7937	0.6518	77.1948	0.0009	0.1175	0.8801	8.5520	0.7346	0.7533	0.7398	0.7184	0.7436	0.7835	79.7009	0.0018	0.0020	0.0000	36.7903	-0.6165	-0.6808	-0.6736	-0.5309	0.1344	-0.3905	0.7057	0.9019	0.7410	0.9148	0.7476	0.9211	0.6677	0.8975	0.4235	0.8048	0.6856	0.9085
7225	0.7926	0.6473	77.2035	0.0010	0.1165	0.8795	8.9639	0.7349	0.7526	0.7316	0.7167	0.7526	0.7964	79.7117	0.0018	0.0019	0.0000	34.4808	-0.5959	-0.6620	-0.6647	-0.5085	0.1909	-0.3473	0.6899	0.9022	0.7047	0.9102	0.7015	0.9127	0.6620	0.8984	0.5021	0.8270	0.6862	0.9071
7650	0.7926	0.6455	77.1657	0.0008	0.1044	0.8781	6.6080	0.7429	0.7588	0.7291	0.7271	0.7714	0.7920	79.6690	0.0020	0.0022	0.0000	28.2460	-0.6472	-0.7055	-0.6953	-0.5817	-0.0191	-0.4915	0.6903	0.8942	0.7172	0.9052	0.7181	0.9125	0.6554	0.8903	0.5098	0.8464	0.6888	0.9069
8075	0.7974	0.6453	77.1801	0.0009	0.1087	0.8767	7.3983	0.7371	0.7537	0.7332	0.7183	0.7739	0.8028	79.6891	0.0019	0.0021	0.0000	30.4476	-0.6153	-0.6725	-0.6707	-0.5423	0.0969	-0.4330	0.6980	0.8980	0.7304	0.9107	0.7276	0.9171	0.6736	0.8949	0.4912	0.8420	0.6795	0.9097
8500	0.7974	0.6402	77.1940	0.0009	0.1145	0.8727	6.8912	0.7224	0.7375	0.7315	0.7059	0.7491	0.7902	79.7011	0.0018	0.0020	0.0000	26.0554	-0.5761	-0.6257	-0.6284	-0.5177	0.1203	-0.4178	0.6706	0.8970	0.7019	0.9060	0.7100	0.9131	0.6358	0.8927	0.4977	0.8328	0.6917	0.9076
8925	0.8037	0.6423	77.2472	0.0012	0.1408	0.8832	15.9102	0.6907	0.7065	0.7015	0.6758	0.6984	0.7617	79.7150	0.0018	0.0019	0.0000	41.1200	-0.5483	-0.5963	-0.6117	-0.4902	0.1524	-0.3367	0.6639	0.8958	0.6770	0.9045	0.6694	0.9069	0.6396	0.8924	0.4603	0.8067	0.6543	0.9004
9350	0.8116	0.6532	77.1580	0.0008	0.1059	0.8741	5.9369	0.7395	0.7549	0.7224	0.7204	0.7784	0.8014	79.6788	0.0020	0.0021	0.0000	25.2480	-0.5948	-0.6694	-0.6763	-0.5241	0.0204	-0.4764	0.6652	0.9011	0.6895	0.9099	0.6861	0.9147	0.6492	0.8965	0.5171	0.8493	0.6882	0.9122
9775	0.8043	0.6387	77.1416	0.0007	0.0968	0.8739	4.8659	0.7377	0.7533	0.7330	0.7188	0.7892	0.7975	79.6781	0.0020	0.0021	0.0000	22.9859	-0.5930	-0.6575	-0.6661	-0.5276	0.0268	-0.4904	0.7090	0.9051	0.7297	0.9157	0.7346	0.9241	0.6814	0.9014	0.5194	0.8547	0.7135	0.9181
10200	0.8026	0.6437	77.1846	0.0009	0.1109	0.8764	6.2281	0.7152	0.7288	0.7272	0.6976	0.7751	0.8098	79.6974	0.0019	0.0020	0.0000	24.6583	-0.5980	-0.6428	-0.6351	-0.5328	0.1430	-0.4677	0.6993	0.9073	0.7284	0.9173	0.7271	0.9239	0.6630	0.9014	0.4626	0.8290	0.6921	0.9141
10625	0.8023	0.6430	77.1680	0.0008	0.0983	0.8784	6.2139	0.7350	0.7503	0.7259	0.7202	0.7756	0.8085	79.6879	0.0019	0.0021	0.0000	26.1925	-0.6022	-0.6618	-0.6555	-0.5179	0.0116	-0.4534	0.6857	0.9004	0.7035	0.9094	0.7003	0.9152	0.6552	0.8969	0.5161	0.8524	0.6965	0.9104
11050	0.8097	0.6624	77.1438	0.0008	0.1021	0.8707	4.6991	0.7043	0.7190	0.7091	0.6843	0.7600	0.7828	79.6617	0.0021	0.0022	0.0000	20.4758	-0.6029	-0.6722	-0.6682	-0.5391	0.0287	-0.4968	0.6833	0.9021	0.7143	0.9129	0.7206	0.9214	0.6437	0.8960	0.5461	0.8546	0.7171	0.9161
11475	0.8139	0.6681	77.1191	0.0007	0.0938	0.8702	4.2645	0.7234	0.7378	0.7121	0.7025	0.7663	0.7729	79.6396	0.0022	0.0024	0.0000	18.8982	-0.6355	-0.6990	-0.6948	-0.5693	-0.0884	-0.5488	0.6871	0.9008	0.7064	0.9105	0.7036	0.9175	0.6614	0.8975	0.5766	0.8736	0.7048	0.9142
11900	0.8125	0.6639	77.1365	0.0008	0.1017	0.8744	4.6972	0.7280	0.7418	0.7175	0.7119	0.7673	0.7862	79.6580	0.0021	0.0023	0.0000	20.7409	-0.6376	-0.6936	-0.6890	-0.5704	-0.0318	-0.5392	0.6949	0.9008	0.7164	0.9104	0.7143	0.9181	0.6627	0.8966	0.5299	0.8566	0.7146	0.9136
12325	0.8082	0.6604	77.1263	0.0007	0.0993	0.8710	4.2795	0.7158	0.7307	0.7147	0.6998	0.7639	0.7770	79.6519	0.0021	0.0023	0.0000	19.6804	-0.6137	-0.6803	-0.6768	-0.5432	-0.0785	-0.5436	0.6932	0.9028	0.7119	0.9121	0.7053	0.9178	0.6635	0.8984	0.5483	0.8594	0.7059	0.9125
12750	0.8139	0.6544	77.1194	0.0007	0.0900	0.8713	4.3077	0.7167	0.7311	0.7250	0.6956	0.7666	0.7741	79.6422	0.0021	0.0024	0.0000	19.5837	-0.6219	-0.6931	-0.6939	-0.5457	-0.0874	-0.5589	0.6803	0.9005	0.6977	0.9092	0.7060	0.9175	0.6693	0.8982	0.5667	0.8718	0.7038	0.9151
13175	0.8162	0.6564	77.1091	0.0007	0.0897	0.8699	3.9548	0.7087	0.7226	0.7178	0.6896	0.7569	0.7535	79.6279	0.0022	0.0025	0.0000	18.8931	-0.6557	-0.7286	-0.7339	-0.5868	-0.1340	-0.5902	0.6727	0.8984	0.6959	0.9069	0.7017	0.9161	0.6481	0.8948	0.5598	0.8724	0.6932	0.9125
13600	0.8122	0.6424	77.1188	0.0007	0.0939	0.8710	4.1648	0.7048	0.7175	0.7130	0.6850	0.7524	0.7584	79.6417	0.0022	0.0024	0.0000	19.5736	-0.6381	-0.7033	-0.6963	-0.5679	-0.1040	-0.5538	0.6831	0.8998	0.7110	0.9098	0.7169	0.9195	0.6443	0.8949	0.5324	0.8649	0.6895	0.9127
14025	0.8105	0.6478	77.1127	0.0007	0.0932	0.8705	4.1685	0.7110	0.7227	0.7157	0.6911	0.7491	0.7486	79.6324	0.0021	0.0024	0.0000	20.0776	-0.6375	-0.6958	-0.6916	-0.5772	-0.1197	-0.5452	0.6784	0.8986	0.7043	0.9080	0.7109	0.9181	0.6492	0.8948	0.5547	0.8693	0.6914	0.9130
14450	0.8128	0.6595	77.1121	0.0007	0.0919	0.8696	4.0858	0.7112	0.7225	0.7133	0.6916	0.7572	0.7492	79.6322	0.0022	0.0024	0.0000	19.7349	-0.6507	-0.7008	-0.6961	-0.5829	-0.1163	-0.5464	0.6806	0.9004	0.7072	0.9095	0.7121	0.9191	0.6576	0.8979	0.5506	0.8741	0.6756	0.9114
14875	0.8122	0.6540	77.1075	0.0007	0.0926	0.8693	3.9960	0.7078	0.7188	0.7127	0.6885	0.7520	0.7409	79.6188	0.0022	0.0025	0.0000	19.5312	-0.6403	-0.6969	-0.7053	-0.5716	-0.1516	-0.5658	0.6761	0.8991	0.7041	0.9072	0.7097	0.9168	0.6594	0.8966	0.5574	0.8720	0.6818	0.9094
15300	0.8122	0.6450	77.1074	0.0007	0.0906	0.8693	4.0784	0.7031	0.7136	0.7080	0.6828	0.7456	0.7325	79.6256	0.0022	0.0025	0.0000	20.0181	-0.6417	-0.6892	-0.6880	-0.5753	-0.1314	-0.5304	0.6770	0.8993	0.7017	0.9080	0.7101	0.9181	0.6565	0.8961	0.5606	0.8755	0.6835	0.9121
15725	0.8105	0.6500	77.1123	0.0007	0.0903	0.8688	4.2597	0.7031	0.7140	0.7080	0.6816	0.7439	0.7315	79.6307	0.0021	0.0024	0.0000	20.3831	-0.6323	-0.6900	-0.6888	-0.5505	-0.1179	-0.5441	0.6737	0.8999	0.7036	0.9091	0.7092	0.9175	0.6494	0.8966	0.5537	0.8734	0.6836	0.9115
16150	0.8122	0.6480	77.1110	0.0007	0.0942	0.8696	4.3051	0.7055	0.7171	0.7100	0.6867	0.7460	0.7363	79.6306	0.0022	0.0024	0.0000	20.8236	-0.6413	-0.7000	-0.6972	-0.5771	-0.1173	-0.5448	0.6722	0.8999	0.7023	0.9091	0.7082	0.9174	0.6620	0.8974	0.5587	0.8737	0.6864	0.9115
16575	0.8119	0.6529	77.1138	0.0007	0.0925	0.8710	4.4307	0.7066	0.7183	0.7122	0.6867	0.7463	0.7355	79.6317	0.0022	0.0024	0.0000	20.8317	-0.6258	-0.6867	-0.6841	-0.5549	-0.1214	-0.5334	0.6695	0.9000	0.7000	0.9088	0.7048	0.9168	0.6400	0.8955	0.5570	0.8718	0.6846	0.9105
17000	0.8108	0.6528	77.1107	0.0006	0.0899	0.8685	4.2616	0.7008	0.7108	0.7082	0.6820	0.7406	0.7335	79.6266	0.0022	0.0025	0.0000	20.5827	-0.6452	-0.6974	-0.7005	-0.5777	-0.1319	-0.5496	0.6778	0.8997	0.7030	0.9084	0.7108	0.9174	0.6566	0.8961	0.5461	0.8728	0.6792	0.9099
17425	0.8094	0.6512	77.1125	0.0007	0.0907	0.8693	4.3009	0.7038	0.7145	0.7121	0.6845	0.7428	0.7350	79.6265	0.0022	0.0025	0.0000	20.5716	-0.6375	-0.6903	-0.6877	-0.5595	-0.1234	-0.5398	0.6728	0.8984	0.7001	0.9077	0.7090	0.9171	0.6519	0.8947	0.5550	0.8703	0.6883	0.9103
17850	0.8085	0.6542	77.1111	0.0007	0.0887	0.8682	4.3057	0.7032	0.7136	0.7076	0.6843	0.7412	0.7302	79.6287	0.0022	0.0025	0.0000	20.6048	-0.6357	-0.6929	-0.6956	-0.5618	-0.1259	-0.5399	0.6695	0.8984	0.6989	0.9073	0.7055	0.9162	0.6539	0.8953	0.5610	0.8731	0.6864	0.9111
18275	0.8102	0.6464	77.1108	0.0007	0.0870	0.8688	4.2722	0.7024	0.7126	0.7090	0.6834	0.7436	0.7297	79.6278	0.0022	0.0025	0.0000	20.7379	-0.6457	-0.6958	-0.6953	-0.5799	-0.1384	-0.5477	0.6670	0.8982	0.6986	0.9077	0.7087	0.9171	0.6474	0.8941	0.5602	0.8741	0.6873	0.9114
18700	0.8125	0.6547	77.1113	0.0007	0.0903	0.8685	4.3224	0.7021	0.7112	0.7094	0.6809	0.7376	0.7293	79.6311	0.0022	0.0024	0.0000	21.0827	-0.6345	-0.6835	-0.6854	-0.5665	-0.1235	-0.5360	0.6746	0.9002	0.7047	0.9096	0.7129	0.9186	0.6529	0.8955	0.5515	0.8731	0.6836	0.9119
19125	0.8119	0.6494	77.1106	0.0007	0.0893	0.8702	4.2920	0.7002	0.7092	0.7072	0.6790	0.7378	0.7255	79.6302	0.0022	0.0024	0.0000	20.9849	-0.6263	-0.6842	-0.6865	-0.5557	-0.1211	-0.5358	0.6801	0.9008	0.7030	0.9095	0.7116	0.9189	0.6548	0.8961	0.5557	0.8758	0.6797	0.9126
19550	0.8131	0.6500	77.1122	0.0007	0.0917	0.8710	4.3480	0.7019	0.7108	0.7097	0.6826	0.7403	0.7296	79.6302	0.0022	0.0024	0.0000	21.3508	-0.6236	-0.6804	-0.6826	-0.5440	-0.1320	-0.5348	0.6784	0.8990	0.6992	0.9071	0.7086	0.9167	0.6682	0.8964	0.5507	0.8711	0.6762	0.9097
19975	0.8131	0.6582	77.1101	0.0006	0.0890	0.8693	4.3139	0.7003	0.7091	0.7061	0.6803	0.7390	0.7260	79.6273	0.0022	0.0025	0.0000	21.0625	-0.6330	-0.6855	-0.6858	-0.5564	-0.1250	-0.5301	0.6774	0.8993	0.7003	0.9079	0.7084	0.9174	0.6668	0.8967	0.5587	0.8746	0.6790	0.9112
20400	0.8122	0.6527	77.1116	0.0007	0.0917	0.8690	4.3472	0.6991	0.7078	0.7031	0.6783	0.7379	0.7228	79.6279	0.0022	0.0025	0.0000	20.9869	-0.6279	-0.6820	-0.6836	-0.5534	-0.1293	-0.5398	0.6781	0.8990	0.7006	0.9078	0.7081	0.9165	0.6548	0.8952	0.5528	0.8737	0.6791	0.9101
20825	0.8125	0.6576	77.1108	0.0007	0.0900	0.8696	4.3776	0.6985	0.7073	0.7037	0.6785	0.7362	0.7221	79.6298	0.0022	0.0024	0.0000	21.3871	-0.6286	-0.6837	-0.6856	-0.5491	-0.1295	-0.5356	0.6761	0.8996	0.7015	0.9084	0.7106	0.9176	0.6524	0.8956	0.5515	0.8734	0.6794	0.9111
21250	0.8105	0.6560	77.1116	0.0007	0.0919	0.8693	4.4009	0.6986	0.7068	0.7038	0.6785	0.7349	0.7216	79.6303	0.0021	0.0024	0.0000	21.2994	-0.6217	-0.6788	-0.6825	-0.5455	-0.1173	-0.5322	0.6765	0.8990	0.7021	0.9077	0.7109	0.9170	0.6464	0.8949	0.5578	0.8730	0.6832	0.9109
21675	0.8108	0.6530	77.1111	0.0007	0.0907	0.8696	4.3898	0.6978	0.7061	0.7034	0.6777	0.7345	0.7217	79.6287	0.0022	0.0025	0.0000	21.2278	-0.6329	-0.6845	-0.6861	-0.5535	-0.1261	-0.5322	0.6774	0.8998	0.7022	0.9082	0.7095	0.9170	0.6589	0.8964	0.5536	0.8735	0.6797	0.9106
22100	0.8102	0.6529	77.1112	0.0006	0.0934	0.8699	4.3727	0.7008	0.7089	0.7052	0.6810	0.7344	0.7235	79.6284	0.0022	0.0025	0.0000	21.3397	-0.6350	-0.6884	-0.6890	-0.5517	-0.1271	-0.5356	0.6782	0.8999	0.7026	0.9085	0.7117	0.9176	0.6682	0.8971	0.5568	0.8742	0.6843	0.9114
22525	0.8122	0.6490	77.1116	0.0007	0.0929	0.8690	4.3966	0.6995	0.7082	0.7044	0.6795	0.7352	0.7236	79.6287	0.0022	0.0025	0.0000	21.1613	-0.6339	-0.6912	-0.6926	-0.5466	-0.1277	-0.5373	0.6749	0.8993	0.6994	0.9078	0.7077	0.9168	0.6689	0.8970	0.5578	0.8737	0.6844	0.9112
22950	0.8108	0.6478	77.1114	0.0007	0.0902	0.8693	4.4034	0.6991	0.7075	0.7053	0.6795	0.7361	0.7243	79.6286	0.0022	0.0025	0.0000	21.3790	-0.6309	-0.6844	-0.6873	-0.5498	-0.1265	-0.5348	0.6750	0.8992	0.7002	0.9078	0.7081	0.9166	0.6625	0.8960	0.5603	0.8733	0.6845	0.9108
