batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
5525	0.7926	0.6495	77.2219	0.0010	0.1268	0.8847	9.9091	0.7391	0.7569	0.7256	0.7219	0.7196	0.7783	79.7202	0.0017	0.0018	0.0000	36.4062	-0.5674	-0.6362	-0.6387	-0.4951	0.2061	-0.2991	0.7052	0.9025	0.7327	0.9136	0.7412	0.9191	0.6495	0.8945	0.4906	0.8215	0.7310	0.9153
5950	0.7881	0.6489	77.2131	0.0010	0.1247	0.8818	9.7114	0.7454	0.7610	0.7248	0.7256	0.7268	0.7749	79.7105	0.0018	0.0019	0.0000	39.4829	-0.5865	-0.6279	-0.6020	-0.5288	0.1646	-0.3381	0.7186	0.9031	0.7550	0.9168	0.7626	0.9235	0.6617	0.8954	0.4638	0.8091	0.7191	0.9129
6375	0.7889	0.6349	77.2427	0.0012	0.1353	0.8812	10.9491	0.7121	0.7278	0.7110	0.6954	0.6887	0.7549	79.7316	0.0017	0.0018	0.0000	40.3810	-0.5843	-0.6381	-0.6339	-0.4975	0.2480	-0.3217	0.7409	0.9108	0.7708	0.9225	0.7767	0.9265	0.6986	0.9048	0.4389	0.7950	0.7337	0.9170
6800	0.7986	0.6502	77.2437	0.0012	0.1409	0.8835	12.1682	0.7103	0.7299	0.7217	0.6885	0.6912	0.7613	79.7445	0.0016	0.0017	0.0000	41.2077	-0.5351	-0.5794	-0.5649	-0.4803	0.2269	-0.2490	0.7504	0.9169	0.7655	0.9241	0.7608	0.9266	0.7121	0.9119	0.4994	0.8277	0.7803	0.9248
7225	0.8014	0.6397	77.1860	0.0009	0.1115	0.8830	8.5497	0.7543	0.7706	0.7407	0.7377	0.7681	0.7970	79.7098	0.0018	0.0019	0.0000	35.6935	-0.5580	-0.6236	-0.6303	-0.4950	0.1721	-0.3385	0.7282	0.9130	0.7565	0.9217	0.7494	0.9244	0.6753	0.9052	0.5089	0.8365	0.7283	0.9183
7650	0.8014	0.6486	77.2029	0.0010	0.1216	0.8795	8.3631	0.7307	0.7477	0.7265	0.7149	0.7391	0.7843	79.7042	0.0019	0.0020	0.0000	31.4778	-0.6050	-0.6650	-0.6614	-0.5426	0.1479	-0.4177	0.6879	0.9008	0.7095	0.9107	0.7110	0.9148	0.6612	0.8961	0.4755	0.8241	0.7072	0.9144
8075	0.7960	0.6480	77.2289	0.0011	0.1274	0.8838	10.0676	0.7433	0.7581	0.7399	0.7270	0.7242	0.7855	79.7452	0.0016	0.0017	0.0000	35.8982	-0.5154	-0.5650	-0.5658	-0.4455	0.2785	-0.2722	0.7417	0.9199	0.7679	0.9264	0.7601	0.9278	0.6911	0.9140	0.4484	0.8119	0.7134	0.9185
8500	0.8017	0.6441	77.1617	0.0008	0.0980	0.8787	6.2935	0.7474	0.7615	0.7408	0.7300	0.7746	0.7987	79.6911	0.0019	0.0020	0.0000	27.9466	-0.6122	-0.6844	-0.6825	-0.5382	0.0786	-0.4802	0.7186	0.9060	0.7452	0.9149	0.7419	0.9185	0.6733	0.9017	0.5006	0.8428	0.7158	0.9151
8925	0.8074	0.6411	77.1577	0.0008	0.0956	0.8750	5.8801	0.7387	0.7553	0.7427	0.7204	0.7772	0.7974	79.6877	0.0019	0.0021	0.0000	26.3770	-0.5964	-0.6548	-0.6485	-0.5299	0.0735	-0.4457	0.7174	0.9074	0.7269	0.9146	0.7188	0.9188	0.7052	0.9051	0.5169	0.8490	0.6986	0.9131
9350	0.8088	0.6378	77.1435	0.0008	0.0950	0.8767	5.3182	0.7470	0.7605	0.7332	0.7322	0.7852	0.7938	79.6806	0.0019	0.0021	0.0000	25.3740	-0.6095	-0.6751	-0.6693	-0.5356	0.0362	-0.4919	0.7329	0.9088	0.7549	0.9185	0.7406	0.9227	0.7015	0.9058	0.5330	0.8607	0.7254	0.9188
9775	0.8057	0.6494	77.1444	0.0008	0.0977	0.8739	5.3259	0.7329	0.7466	0.7194	0.7150	0.7800	0.7998	79.6732	0.0020	0.0022	0.0000	24.7964	-0.6252	-0.6790	-0.6727	-0.5529	0.0113	-0.5075	0.7324	0.9082	0.7466	0.9166	0.7380	0.9216	0.7038	0.9041	0.5285	0.8531	0.7181	0.9158
10200	0.8082	0.6380	77.1444	0.0007	0.0910	0.8781	5.3858	0.7505	0.7647	0.7334	0.7327	0.7847	0.8048	79.6764	0.0020	0.0021	0.0000	24.3972	-0.6070	-0.6777	-0.6712	-0.5400	0.0461	-0.4765	0.7120	0.9047	0.7286	0.9142	0.7177	0.9184	0.6767	0.9007	0.5497	0.8594	0.7313	0.9165
10625	0.8065	0.6508	77.1352	0.0008	0.0931	0.8719	4.8352	0.7487	0.7628	0.7244	0.7320	0.7790	0.7946	79.6581	0.0021	0.0023	0.0000	22.1179	-0.6280	-0.7020	-0.6974	-0.5608	-0.0705	-0.5358	0.7175	0.9057	0.7333	0.9151	0.7147	0.9189	0.6724	0.9012	0.5349	0.8598	0.7140	0.9150
11050	0.8080	0.6427	77.1335	0.0008	0.0942	0.8722	4.8577	0.7257	0.7423	0.7342	0.7078	0.7750	0.7926	79.6706	0.0020	0.0022	0.0000	21.7036	-0.6098	-0.6753	-0.6756	-0.5424	0.0129	-0.4909	0.7136	0.9085	0.7278	0.9172	0.7190	0.9221	0.6731	0.9044	0.5761	0.8701	0.7301	0.9194
11475	0.8097	0.6460	77.1226	0.0007	0.0929	0.8739	4.5423	0.7363	0.7515	0.7276	0.7177	0.7725	0.7797	79.6536	0.0021	0.0023	0.0000	20.4839	-0.6357	-0.7065	-0.7026	-0.5720	-0.0538	-0.5440	0.7206	0.9074	0.7296	0.9148	0.7160	0.9182	0.6863	0.9041	0.5644	0.8747	0.7209	0.9165
11900	0.8111	0.6468	77.1154	0.0007	0.0916	0.8727	4.0864	0.7333	0.7482	0.7212	0.7144	0.7729	0.7721	79.6472	0.0021	0.0023	0.0000	19.3458	-0.6347	-0.7054	-0.7054	-0.5688	-0.0747	-0.5526	0.7010	0.9057	0.7210	0.9149	0.7097	0.9201	0.6657	0.9020	0.5709	0.8749	0.7112	0.9174
12325	0.8082	0.6399	77.1298	0.0007	0.0953	0.8733	4.7639	0.7228	0.7382	0.7273	0.7032	0.7667	0.7827	79.6581	0.0021	0.0023	0.0000	21.0232	-0.6180	-0.6788	-0.6738	-0.5580	-0.0505	-0.5470	0.7139	0.9079	0.7294	0.9164	0.7220	0.9209	0.6793	0.9041	0.5633	0.8683	0.7255	0.9170
12750	0.8105	0.6376	77.1078	0.0007	0.0837	0.8707	4.0207	0.7246	0.7382	0.7183	0.7062	0.7726	0.7618	79.6321	0.0022	0.0024	0.0000	19.4960	-0.6603	-0.7225	-0.7125	-0.5886	-0.1387	-0.5781	0.7054	0.9056	0.7227	0.9147	0.7176	0.9214	0.6713	0.9027	0.5603	0.8754	0.7075	0.9157
13175	0.8099	0.6500	77.1137	0.0007	0.0905	0.8702	4.1267	0.7101	0.7235	0.7045	0.6922	0.7587	0.7553	79.6411	0.0022	0.0024	0.0000	19.8599	-0.6342	-0.6991	-0.7022	-0.5587	-0.0800	-0.5663	0.7062	0.9056	0.7254	0.9151	0.7275	0.9220	0.6842	0.9032	0.5587	0.8717	0.7047	0.9159
13600	0.8119	0.6427	77.1105	0.0007	0.0861	0.8724	4.1994	0.7272	0.7411	0.7122	0.7116	0.7667	0.7650	79.6346	0.0022	0.0024	0.0000	20.1230	-0.6545	-0.7178	-0.7084	-0.6018	-0.1106	-0.5692	0.7171	0.9057	0.7271	0.9140	0.7252	0.9212	0.6769	0.9027	0.5722	0.8773	0.7194	0.9176
14025	0.8136	0.6496	77.1061	0.0007	0.0884	0.8699	4.0102	0.7099	0.7222	0.7011	0.6925	0.7515	0.7406	79.6324	0.0022	0.0024	0.0000	19.3065	-0.6298	-0.7076	-0.7125	-0.5623	-0.1296	-0.5657	0.7064	0.9043	0.7225	0.9126	0.7202	0.9205	0.6652	0.8998	0.5766	0.8770	0.7057	0.9157
14450	0.8111	0.6464	77.1060	0.0007	0.0899	0.8696	4.0463	0.7074	0.7189	0.6983	0.6914	0.7472	0.7376	79.6280	0.0022	0.0025	0.0000	19.5222	-0.6581	-0.7106	-0.7037	-0.5904	-0.1233	-0.5586	0.6976	0.9042	0.7199	0.9128	0.7147	0.9197	0.6779	0.9021	0.5625	0.8745	0.6902	0.9134
14875	0.8119	0.6435	77.1072	0.0007	0.0860	0.8707	4.0287	0.7074	0.7187	0.6948	0.6920	0.7481	0.7356	79.6259	0.0022	0.0025	0.0000	19.0524	-0.6435	-0.7061	-0.7131	-0.5935	-0.1641	-0.5690	0.6894	0.9030	0.7099	0.9115	0.7054	0.9173	0.6583	0.8988	0.5654	0.8737	0.6863	0.9105
15300	0.8145	0.6451	77.1019	0.0007	0.0846	0.8705	3.9494	0.6996	0.7106	0.6922	0.6839	0.7399	0.7262	79.6227	0.0022	0.0025	0.0000	19.0393	-0.6294	-0.7003	-0.7100	-0.5630	-0.1633	-0.5717	0.6969	0.9032	0.7143	0.9115	0.7135	0.9184	0.6652	0.8992	0.5664	0.8786	0.6896	0.9120
15725	0.8125	0.6389	77.1007	0.0007	0.0866	0.8696	3.9457	0.6959	0.7067	0.6906	0.6795	0.7405	0.7251	79.6208	0.0022	0.0025	0.0000	19.4073	-0.6421	-0.7030	-0.7055	-0.5807	-0.1724	-0.5768	0.7008	0.9039	0.7173	0.9118	0.7162	0.9194	0.6734	0.9010	0.5675	0.8779	0.6966	0.9127
16150	0.8128	0.6384	77.1022	0.0007	0.0849	0.8710	4.0185	0.6956	0.7064	0.6908	0.6782	0.7392	0.7245	79.6272	0.0022	0.0025	0.0000	19.6875	-0.6343	-0.6955	-0.7000	-0.5759	-0.1577	-0.5638	0.7050	0.9059	0.7225	0.9138	0.7193	0.9203	0.6744	0.9025	0.5690	0.8770	0.7002	0.9130
16575	0.8136	0.6406	77.1039	0.0007	0.0875	0.8716	4.1034	0.6985	0.7087	0.6918	0.6829	0.7417	0.7259	79.6254	0.0022	0.0025	0.0000	19.7460	-0.6395	-0.6996	-0.7035	-0.5834	-0.1680	-0.5685	0.7034	0.9054	0.7220	0.9132	0.7184	0.9197	0.6792	0.9025	0.5780	0.8783	0.7047	0.9139
17000	0.8122	0.6439	77.1023	0.0007	0.0889	0.8707	4.0906	0.6940	0.7040	0.6876	0.6765	0.7352	0.7223	79.6244	0.0022	0.0025	0.0000	19.8609	-0.6427	-0.7086	-0.7113	-0.5817	-0.1745	-0.5783	0.6989	0.9045	0.7187	0.9122	0.7174	0.9192	0.6706	0.8999	0.5684	0.8761	0.6965	0.9119
17425	0.8139	0.6408	77.1021	0.0007	0.0854	0.8710	4.1071	0.6933	0.7030	0.6869	0.6761	0.7357	0.7209	79.6243	0.0022	0.0025	0.0000	19.9738	-0.6413	-0.7061	-0.7100	-0.5742	-0.1663	-0.5770	0.6964	0.9047	0.7197	0.9125	0.7177	0.9189	0.6644	0.9007	0.5615	0.8765	0.6940	0.9122
17850	0.8139	0.6407	77.1024	0.0006	0.0854	0.8710	4.1341	0.6929	0.7028	0.6879	0.6757	0.7327	0.7191	79.6255	0.0022	0.0025	0.0000	20.1310	-0.6384	-0.7034	-0.7064	-0.5724	-0.1568	-0.5713	0.7020	0.9050	0.7204	0.9123	0.7172	0.9190	0.6803	0.9012	0.5683	0.8793	0.6930	0.9127
18275	0.8122	0.6400	77.1022	0.0007	0.0860	0.8710	4.1392	0.6929	0.7023	0.6862	0.6752	0.7306	0.7176	79.6253	0.0022	0.0025	0.0000	20.1744	-0.6309	-0.6941	-0.7025	-0.5688	-0.1713	-0.5704	0.6985	0.9045	0.7185	0.9122	0.7174	0.9189	0.6896	0.9018	0.5608	0.8757	0.6917	0.9116
18700	0.8131	0.6402	77.1024	0.0007	0.0882	0.8710	4.1784	0.6921	0.7016	0.6870	0.6742	0.7281	0.7167	79.6261	0.0022	0.0025	0.0000	20.3145	-0.6323	-0.6963	-0.7027	-0.5720	-0.1732	-0.5731	0.6994	0.9049	0.7187	0.9124	0.7174	0.9190	0.6736	0.9007	0.5674	0.8779	0.6940	0.9117
19125	0.8125	0.6397	77.1034	0.0007	0.0861	0.8713	4.2017	0.6932	0.7024	0.6868	0.6748	0.7318	0.7179	79.6271	0.0022	0.0025	0.0000	20.4597	-0.6321	-0.6975	-0.7030	-0.5693	-0.1774	-0.5658	0.6991	0.9049	0.7201	0.9127	0.7178	0.9190	0.6671	0.9009	0.5588	0.8748	0.6896	0.9110
19550	0.8131	0.6358	77.1031	0.0007	0.0889	0.8713	4.2102	0.6935	0.7027	0.6883	0.6750	0.7310	0.7192	79.6260	0.0022	0.0025	0.0000	20.5353	-0.6334	-0.6970	-0.7033	-0.5752	-0.1624	-0.5678	0.7018	0.9042	0.7188	0.9116	0.7169	0.9184	0.6719	0.8997	0.5620	0.8764	0.6881	0.9113
19975	0.8119	0.6396	77.1037	0.0007	0.0868	0.8702	4.2222	0.6926	0.7014	0.6853	0.6742	0.7287	0.7156	79.6288	0.0022	0.0025	0.0000	20.5665	-0.6365	-0.6992	-0.7046	-0.5770	-0.1553	-0.5674	0.6985	0.9047	0.7194	0.9127	0.7183	0.9190	0.6661	0.9008	0.5634	0.8777	0.6897	0.9117
20400	0.8128	0.6386	77.1032	0.0007	0.0867	0.8716	4.2216	0.6917	0.7008	0.6875	0.6739	0.7317	0.7166	79.6282	0.0022	0.0025	0.0000	20.5726	-0.6311	-0.6958	-0.7026	-0.5645	-0.1618	-0.5697	0.6991	0.9048	0.7208	0.9127	0.7188	0.9194	0.6740	0.9013	0.5718	0.8789	0.6982	0.9129
20825	0.8116	0.6389	77.1032	0.0007	0.0893	0.8710	4.2517	0.6897	0.6985	0.6855	0.6718	0.7288	0.7149	79.6281	0.0022	0.0025	0.0000	20.7470	-0.6352	-0.6998	-0.7058	-0.5715	-0.1680	-0.5727	0.6992	0.9046	0.7210	0.9126	0.7200	0.9194	0.6696	0.9004	0.5707	0.8789	0.6960	0.9124
21250	0.8128	0.6361	77.1032	0.0007	0.0890	0.8702	4.2631	0.6894	0.6986	0.6855	0.6710	0.7296	0.7141	79.6281	0.0022	0.0025	0.0000	20.8498	-0.6343	-0.6949	-0.7012	-0.5673	-0.1687	-0.5698	0.6998	0.9050	0.7223	0.9130	0.7202	0.9198	0.6637	0.9005	0.5668	0.8780	0.6959	0.9126
21675	0.8122	0.6397	77.1029	0.0007	0.0886	0.8710	4.2358	0.6899	0.6989	0.6869	0.6717	0.7283	0.7157	79.6266	0.0022	0.0025	0.0000	20.6149	-0.6355	-0.7002	-0.7068	-0.5712	-0.1634	-0.5704	0.6961	0.9047	0.7197	0.9127	0.7191	0.9193	0.6721	0.9013	0.5732	0.8793	0.7004	0.9129
22100	0.8111	0.6390	77.1035	0.0007	0.0873	0.8719	4.2574	0.6893	0.6983	0.6857	0.6715	0.7286	0.7140	79.6277	0.0022	0.0025	0.0000	20.8044	-0.6367	-0.6968	-0.7026	-0.5720	-0.1790	-0.5727	0.6990	0.9051	0.7205	0.9130	0.7194	0.9195	0.6641	0.9009	0.5640	0.8778	0.6924	0.9120
22525	0.8125	0.6398	77.1031	0.0007	0.0875	0.8710	4.2489	0.6886	0.6973	0.6847	0.6702	0.7282	0.7137	79.6275	0.0022	0.0025	0.0000	20.8790	-0.6346	-0.6977	-0.7020	-0.5762	-0.1664	-0.5657	0.7008	0.9053	0.7217	0.9130	0.7204	0.9196	0.6747	0.9009	0.5656	0.8769	0.6936	0.9120
22950	0.8119	0.6352	77.1032	0.0006	0.0871	0.8710	4.2673	0.6892	0.6978	0.6856	0.6707	0.7272	0.7138	79.6276	0.0022	0.0025	0.0000	20.8125	-0.6315	-0.6983	-0.7042	-0.5680	-0.1653	-0.5717	0.6976	0.9046	0.7196	0.9126	0.7192	0.9194	0.6734	0.9005	0.5668	0.8782	0.6926	0.9123
