batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
10200	0.7986	0.6176	77.1532	0.0008	0.1034	0.8719	5.1239	0.7180	0.7320	0.7149	0.6970	0.7499	0.7792	79.6674	0.0020	0.0022	0.0000	22.3538	-0.6059	-0.6659	-0.6641	-0.5478	-0.0086	-0.4931	0.6932	0.8967	0.7168	0.9072	0.7129	0.9135	0.6725	0.8937	0.5048	0.8408	0.6981	0.9070
10625	0.7974	0.6356	77.1525	0.0008	0.1015	0.8710	5.0847	0.7269	0.7409	0.7303	0.7082	0.7654	0.7839	79.6601	0.0021	0.0022	0.0000	20.7692	-0.6182	-0.6787	-0.6665	-0.5477	-0.0370	-0.5265	0.6621	0.8936	0.6823	0.9037	0.6861	0.9097	0.6417	0.8907	0.5149	0.8492	0.6614	0.9028
11050	0.7991	0.6228	77.1386	0.0008	0.0961	0.8696	4.7582	0.7163	0.7305	0.7295	0.7028	0.7562	0.7772	79.6516	0.0021	0.0023	0.0000	20.0806	-0.6442	-0.7047	-0.7028	-0.5737	-0.0713	-0.5476	0.6840	0.8979	0.6999	0.9065	0.6953	0.9123	0.6646	0.8950	0.5304	0.8566	0.6736	0.9068
11475	0.8020	0.6312	77.1254	0.0007	0.0991	0.8682	4.3736	0.7044	0.7185	0.7142	0.6853	0.7524	0.7609	79.6263	0.0022	0.0025	0.0000	18.9577	-0.6501	-0.7131	-0.7197	-0.5871	-0.1431	-0.5875	0.6765	0.8937	0.6934	0.9032	0.6961	0.9117	0.6523	0.8910	0.5209	0.8602	0.6695	0.9058
11900	0.7986	0.6325	77.1516	0.0008	0.1004	0.8690	4.9318	0.7090	0.7218	0.7215	0.6866	0.7601	0.7778	79.6553	0.0021	0.0023	0.0000	20.5423	-0.6408	-0.7011	-0.6988	-0.5737	-0.0368	-0.5450	0.6795	0.8956	0.7015	0.9051	0.7087	0.9134	0.6588	0.8933	0.5056	0.8453	0.6737	0.9031
12325	0.7997	0.6301	77.1270	0.0007	0.0916	0.8690	4.4662	0.7151	0.7275	0.7209	0.6978	0.7587	0.7591	79.6334	0.0022	0.0024	0.0000	19.2722	-0.6349	-0.7116	-0.7234	-0.5625	-0.1208	-0.5833	0.6722	0.8935	0.6949	0.9033	0.6989	0.9115	0.6540	0.8915	0.5283	0.8598	0.6819	0.9070
12750	0.8011	0.6257	77.1440	0.0008	0.1022	0.8688	4.9190	0.6974	0.7107	0.7186	0.6775	0.7548	0.7680	79.6569	0.0021	0.0023	0.0000	21.0837	-0.6186	-0.6795	-0.6825	-0.5423	-0.0527	-0.5360	0.6951	0.9021	0.7130	0.9109	0.7052	0.9155	0.6666	0.8979	0.5146	0.8498	0.6757	0.9079
13175	0.8014	0.6298	77.1220	0.0007	0.0970	0.8668	4.3795	0.7065	0.7174	0.7179	0.6882	0.7505	0.7466	79.6335	0.0022	0.0024	0.0000	18.8387	-0.6364	-0.7055	-0.7126	-0.5685	-0.1319	-0.5731	0.6743	0.8972	0.6918	0.9049	0.6916	0.9115	0.6454	0.8935	0.5415	0.8659	0.6682	0.9054
13600	0.8006	0.6381	77.1261	0.0007	0.0924	0.8682	4.4261	0.6990	0.7085	0.7089	0.6799	0.7476	0.7416	79.6315	0.0022	0.0024	0.0000	18.9970	-0.6201	-0.6838	-0.6938	-0.5617	-0.1110	-0.5493	0.6743	0.8958	0.6964	0.9045	0.6985	0.9121	0.6452	0.8918	0.5184	0.8577	0.6498	0.9014
14025	0.8017	0.6301	77.1198	0.0007	0.0918	0.8659	4.3156	0.6929	0.7019	0.7076	0.6736	0.7424	0.7384	79.6276	0.0022	0.0025	0.0000	19.1371	-0.6351	-0.6925	-0.6982	-0.5607	-0.1462	-0.5677	0.6851	0.8977	0.7044	0.9061	0.7038	0.9136	0.6543	0.8943	0.5253	0.8628	0.6689	0.9059
14450	0.7986	0.6327	77.1256	0.0007	0.0936	0.8670	4.4707	0.6982	0.7082	0.7127	0.6777	0.7494	0.7488	79.6347	0.0022	0.0024	0.0000	19.7298	-0.6465	-0.6975	-0.6997	-0.5637	-0.1273	-0.5633	0.6749	0.8959	0.6941	0.9036	0.6920	0.9103	0.6569	0.8928	0.4970	0.8536	0.6296	0.8989
14875	0.8017	0.6396	77.1194	0.0007	0.0905	0.8676	4.3753	0.6910	0.7005	0.7055	0.6708	0.7415	0.7311	79.6246	0.0022	0.0025	0.0000	19.2601	-0.6399	-0.6958	-0.6994	-0.5674	-0.1516	-0.5692	0.6738	0.8957	0.6928	0.9045	0.6974	0.9120	0.6517	0.8928	0.5274	0.8628	0.6612	0.9038
15300	0.7997	0.6296	77.1205	0.0007	0.0899	0.8662	4.4898	0.6863	0.6953	0.7027	0.6646	0.7380	0.7254	79.6272	0.0022	0.0025	0.0000	19.6815	-0.6427	-0.6914	-0.6936	-0.5658	-0.1494	-0.5536	0.6728	0.8971	0.6924	0.9057	0.6940	0.9127	0.6596	0.8956	0.5300	0.8630	0.6565	0.9050
15725	0.7994	0.6286	77.1213	0.0007	0.0893	0.8670	4.5327	0.6866	0.6953	0.6995	0.6656	0.7410	0.7290	79.6246	0.0022	0.0025	0.0000	19.6986	-0.6362	-0.6875	-0.6944	-0.5490	-0.1516	-0.5556	0.6714	0.8956	0.6893	0.9035	0.6905	0.9104	0.6682	0.8935	0.5178	0.8591	0.6378	0.9006
16150	0.7983	0.6289	77.1191	0.0007	0.0927	0.8670	4.4597	0.6837	0.6920	0.7001	0.6630	0.7406	0.7275	79.6230	0.0022	0.0025	0.0000	19.4577	-0.6237	-0.6825	-0.6926	-0.5479	-0.1662	-0.5654	0.6733	0.8960	0.6887	0.9031	0.6927	0.9107	0.6443	0.8923	0.5282	0.8640	0.6479	0.9024
16575	0.7972	0.6321	77.1201	0.0007	0.0923	0.8670	4.5315	0.6865	0.6947	0.7019	0.6653	0.7445	0.7259	79.6286	0.0022	0.0025	0.0000	20.1764	-0.6276	-0.6821	-0.6865	-0.5419	-0.1548	-0.5586	0.6820	0.8967	0.6983	0.9048	0.7025	0.9126	0.6670	0.8943	0.5401	0.8647	0.6732	0.9057
17000	0.7974	0.6189	77.1227	0.0007	0.0926	0.8693	4.6051	0.6848	0.6929	0.7010	0.6618	0.7423	0.7279	79.6268	0.0022	0.0025	0.0000	20.0605	-0.6394	-0.6895	-0.7007	-0.5536	-0.1650	-0.5594	0.6748	0.8957	0.6920	0.9030	0.6942	0.9105	0.6537	0.8920	0.5258	0.8600	0.6583	0.9019
17425	0.7963	0.6225	77.1205	0.0007	0.0948	0.8685	4.6131	0.6829	0.6907	0.6993	0.6616	0.7403	0.7256	79.6290	0.0022	0.0025	0.0000	20.6310	-0.6311	-0.6825	-0.6872	-0.5472	-0.1534	-0.5525	0.6819	0.8973	0.6978	0.9049	0.7013	0.9124	0.6645	0.8948	0.5338	0.8648	0.6622	0.9051
17850	0.7969	0.6236	77.1207	0.0007	0.0927	0.8662	4.5659	0.6830	0.6897	0.6995	0.6611	0.7387	0.7233	79.6271	0.0022	0.0025	0.0000	20.3377	-0.6318	-0.6856	-0.6973	-0.5485	-0.1721	-0.5587	0.6795	0.8971	0.6955	0.9044	0.6974	0.9115	0.6454	0.8922	0.5233	0.8611	0.6481	0.9024
18275	0.7969	0.6314	77.1230	0.0007	0.0964	0.8685	4.6832	0.6820	0.6897	0.7007	0.6603	0.7409	0.7237	79.6275	0.0022	0.0025	0.0000	20.5635	-0.6449	-0.6883	-0.6923	-0.5531	-0.1593	-0.5542	0.6768	0.8948	0.6935	0.9029	0.6968	0.9106	0.6634	0.8917	0.5205	0.8588	0.6511	0.9013
18700	0.7966	0.6274	77.1220	0.0007	0.0958	0.8670	4.6625	0.6801	0.6870	0.6983	0.6588	0.7389	0.7222	79.6288	0.0022	0.0025	0.0000	20.7036	-0.6299	-0.6803	-0.6876	-0.5449	-0.1665	-0.5557	0.6821	0.8968	0.6990	0.9048	0.7001	0.9120	0.6594	0.8938	0.5242	0.8621	0.6562	0.9036
19125	0.7972	0.6273	77.1211	0.0007	0.0925	0.8668	4.6364	0.6795	0.6863	0.6972	0.6581	0.7350	0.7186	79.6287	0.0022	0.0025	0.0000	20.7641	-0.6386	-0.6823	-0.6835	-0.5453	-0.1528	-0.5466	0.6816	0.8974	0.6985	0.9052	0.7006	0.9123	0.6557	0.8948	0.5317	0.8637	0.6536	0.9044
19550	0.7974	0.6323	77.1221	0.0007	0.0959	0.8676	4.6793	0.6782	0.6848	0.6951	0.6572	0.7357	0.7179	79.6280	0.0022	0.0025	0.0000	20.5766	-0.6293	-0.6787	-0.6896	-0.5429	-0.1672	-0.5525	0.6808	0.8958	0.6941	0.9037	0.6974	0.9111	0.6571	0.8928	0.5209	0.8594	0.6527	0.9019
19975	0.7969	0.6274	77.1219	0.0007	0.0926	0.8685	4.7239	0.6786	0.6851	0.6969	0.6571	0.7363	0.7187	79.6307	0.0022	0.0024	0.0000	20.9214	-0.6244	-0.6737	-0.6810	-0.5407	-0.1583	-0.5443	0.6816	0.8985	0.6968	0.9056	0.6980	0.9122	0.6553	0.8955	0.5259	0.8625	0.6543	0.9038
20400	0.7980	0.6283	77.1218	0.0007	0.0919	0.8685	4.6821	0.6780	0.6845	0.6955	0.6561	0.7332	0.7170	79.6276	0.0022	0.0025	0.0000	20.5907	-0.6365	-0.6863	-0.6896	-0.5447	-0.1642	-0.5564	0.6819	0.8972	0.6958	0.9043	0.6964	0.9111	0.6591	0.8927	0.5242	0.8620	0.6496	0.9027
20825	0.7983	0.6295	77.1220	0.0007	0.0924	0.8690	4.6986	0.6773	0.6841	0.6961	0.6566	0.7353	0.7182	79.6284	0.0021	0.0025	0.0000	20.7974	-0.6339	-0.6816	-0.6860	-0.5404	-0.1632	-0.5515	0.6827	0.8969	0.6951	0.9045	0.6975	0.9116	0.6616	0.8942	0.5249	0.8629	0.6578	0.9032
21250	0.7955	0.6269	77.1217	0.0007	0.0932	0.8673	4.7097	0.6766	0.6830	0.6948	0.6546	0.7333	0.7161	79.6283	0.0022	0.0025	0.0000	20.8468	-0.6233	-0.6710	-0.6781	-0.5334	-0.1563	-0.5418	0.6816	0.8971	0.6956	0.9046	0.6985	0.9116	0.6484	0.8930	0.5335	0.8641	0.6578	0.9038
21675	0.7969	0.6272	77.1222	0.0007	0.0929	0.8690	4.7210	0.6773	0.6840	0.6953	0.6553	0.7331	0.7159	79.6285	0.0022	0.0025	0.0000	20.6351	-0.6260	-0.6771	-0.6875	-0.5379	-0.1583	-0.5526	0.6833	0.8971	0.6961	0.9041	0.6972	0.9111	0.6661	0.8940	0.5277	0.8623	0.6507	0.9026
22100	0.7969	0.6273	77.1219	0.0007	0.0923	0.8676	4.7202	0.6777	0.6844	0.6957	0.6561	0.7357	0.7165	79.6281	0.0022	0.0025	0.0000	20.8468	-0.6311	-0.6801	-0.6854	-0.5387	-0.1603	-0.5510	0.6804	0.8968	0.6940	0.9041	0.6963	0.9111	0.6625	0.8938	0.5276	0.8639	0.6529	0.9030
22525	0.7977	0.6285	77.1220	0.0007	0.0917	0.8670	4.7287	0.6772	0.6837	0.6954	0.6558	0.7343	0.7158	79.6287	0.0022	0.0025	0.0000	20.8962	-0.6224	-0.6732	-0.6816	-0.5403	-0.1590	-0.5518	0.6804	0.8969	0.6930	0.9040	0.6960	0.9112	0.6498	0.8928	0.5297	0.8640	0.6545	0.9032
22950	0.7974	0.6277	77.1223	0.0007	0.0918	0.8682	4.7472	0.6775	0.6840	0.6954	0.6555	0.7346	0.7161	79.6279	0.0022	0.0025	0.0000	20.7571	-0.6314	-0.6791	-0.6879	-0.5403	-0.1602	-0.5478	0.6793	0.8967	0.6929	0.9039	0.6950	0.9109	0.6476	0.8923	0.5264	0.8620	0.6504	0.9022
