batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
16150	0.8131	0.6442	77.1145	0.0007	0.0925	0.8682	4.2435	0.6999	0.7122	0.6998	0.6783	0.7407	0.7284	79.6296	0.0022	0.0024	0.0000	19.2641	-0.6484	-0.7003	-0.6934	-0.5883	-0.1280	-0.5433	0.6828	0.9009	0.7040	0.9096	0.7079	0.9177	0.6436	0.8951	0.5549	0.8724	0.6828	0.9123
16575	0.8153	0.6424	77.1145	0.0007	0.0915	0.8713	4.2608	0.6964	0.7082	0.7018	0.6744	0.7406	0.7322	79.6304	0.0022	0.0024	0.0000	19.6109	-0.6447	-0.6961	-0.6918	-0.5674	-0.1376	-0.5462	0.6839	0.9015	0.7024	0.9092	0.7034	0.9168	0.6577	0.8965	0.5576	0.8722	0.6808	0.9098
17000	0.8142	0.6390	77.1174	0.0007	0.0931	0.8693	4.3889	0.7009	0.7130	0.7107	0.6784	0.7410	0.7398	79.6426	0.0021	0.0024	0.0000	20.0786	-0.6381	-0.6952	-0.6945	-0.5763	-0.1060	-0.5399	0.6997	0.9038	0.7106	0.9110	0.7144	0.9186	0.6700	0.8991	0.5547	0.8707	0.6835	0.9114
17425	0.8134	0.6426	77.1132	0.0007	0.0908	0.8665	4.2156	0.6976	0.7087	0.7016	0.6776	0.7358	0.7283	79.6279	0.0022	0.0025	0.0000	19.1986	-0.6452	-0.6982	-0.7011	-0.5758	-0.1396	-0.5464	0.6703	0.8982	0.6943	0.9064	0.7025	0.9153	0.6433	0.8939	0.5502	0.8685	0.6834	0.9084
17850	0.8153	0.6486	77.1144	0.0007	0.0925	0.8685	4.2597	0.6953	0.7055	0.6970	0.6742	0.7367	0.7232	79.6284	0.0022	0.0025	0.0000	19.5857	-0.6488	-0.7012	-0.7021	-0.5640	-0.1291	-0.5421	0.6707	0.8992	0.6961	0.9073	0.7009	0.9156	0.6519	0.8955	0.5650	0.8729	0.6806	0.9105
18275	0.8145	0.6382	77.1140	0.0007	0.0907	0.8682	4.2384	0.6944	0.7046	0.6985	0.6726	0.7365	0.7262	79.6267	0.0022	0.0025	0.0000	19.5040	-0.6400	-0.6947	-0.6948	-0.5678	-0.1385	-0.5438	0.6819	0.8998	0.6984	0.9072	0.7025	0.9153	0.6548	0.8953	0.5544	0.8683	0.6755	0.9081
18700	0.8125	0.6370	77.1156	0.0007	0.0926	0.8682	4.2847	0.6965	0.7065	0.7011	0.6729	0.7363	0.7258	79.6259	0.0022	0.0025	0.0000	19.4103	-0.6400	-0.6930	-0.6955	-0.5686	-0.1449	-0.5472	0.6744	0.8982	0.6944	0.9063	0.6983	0.9147	0.6433	0.8935	0.5565	0.8704	0.6786	0.9092
19125	0.8134	0.6416	77.1132	0.0007	0.0968	0.8679	4.2634	0.6943	0.7044	0.6988	0.6710	0.7329	0.7239	79.6365	0.0021	0.0024	0.0000	19.7742	-0.6325	-0.6900	-0.6912	-0.5683	-0.0985	-0.5277	0.6908	0.9031	0.7057	0.9101	0.7108	0.9178	0.6609	0.8982	0.5473	0.8694	0.6777	0.9105
19550	0.8145	0.6425	77.1124	0.0007	0.0941	0.8682	4.2582	0.6925	0.7028	0.6946	0.6704	0.7316	0.7197	79.6327	0.0022	0.0024	0.0000	19.7359	-0.6352	-0.6882	-0.6927	-0.5573	-0.1184	-0.5306	0.6833	0.9020	0.7030	0.9097	0.7070	0.9176	0.6540	0.8980	0.5617	0.8742	0.6828	0.9120
19975	0.8148	0.6417	77.1146	0.0007	0.0938	0.8696	4.3000	0.6923	0.7014	0.6917	0.6705	0.7306	0.7186	79.6305	0.0022	0.0024	0.0000	19.7490	-0.6505	-0.6954	-0.6970	-0.5820	-0.1318	-0.5291	0.6809	0.9012	0.7015	0.9090	0.7048	0.9172	0.6500	0.8965	0.5622	0.8735	0.6864	0.9106
20400	0.8142	0.6422	77.1136	0.0007	0.0921	0.8679	4.3261	0.6928	0.7027	0.6926	0.6711	0.7309	0.7199	79.6305	0.0022	0.0024	0.0000	19.8468	-0.6438	-0.6912	-0.6930	-0.5724	-0.1374	-0.5378	0.6800	0.9011	0.6987	0.9091	0.7006	0.9168	0.6447	0.8967	0.5588	0.8719	0.6768	0.9099
20825	0.8131	0.6412	77.1138	0.0007	0.0930	0.8682	4.3202	0.6922	0.7016	0.6913	0.6695	0.7321	0.7194	79.6317	0.0022	0.0024	0.0000	19.8347	-0.6398	-0.6938	-0.6943	-0.5656	-0.1145	-0.5306	0.6824	0.9013	0.6978	0.9088	0.7017	0.9166	0.6603	0.8973	0.5543	0.8706	0.6785	0.9099
21250	0.8139	0.6420	77.1137	0.0007	0.0930	0.8688	4.3153	0.6926	0.7022	0.6935	0.6702	0.7328	0.7209	79.6307	0.0022	0.0024	0.0000	19.8155	-0.6432	-0.6925	-0.6958	-0.5707	-0.1257	-0.5357	0.6802	0.9007	0.6977	0.9083	0.7009	0.9162	0.6469	0.8959	0.5560	0.8709	0.6760	0.9096
21675	0.8142	0.6423	77.1136	0.0007	0.0943	0.8690	4.3491	0.6907	0.6999	0.6939	0.6686	0.7319	0.7207	79.6314	0.0022	0.0024	0.0000	19.9556	-0.6461	-0.6949	-0.6984	-0.5748	-0.1191	-0.5339	0.6837	0.9010	0.6997	0.9086	0.7032	0.9165	0.6464	0.8966	0.5606	0.8732	0.6814	0.9108
22100	0.8136	0.6417	77.1138	0.0007	0.0934	0.8676	4.3406	0.6916	0.7016	0.6950	0.6701	0.7314	0.7208	79.6316	0.0022	0.0024	0.0000	19.8054	-0.6490	-0.6976	-0.6999	-0.5725	-0.1307	-0.5403	0.6795	0.9008	0.6969	0.9084	0.7025	0.9161	0.6611	0.8972	0.5636	0.8737	0.6820	0.9104
22525	0.8142	0.6466	77.1132	0.0007	0.0943	0.8693	4.3168	0.6921	0.7018	0.6945	0.6703	0.7328	0.7204	79.6287	0.0022	0.0025	0.0000	19.8024	-0.6481	-0.6988	-0.6986	-0.5792	-0.1168	-0.5306	0.6756	0.8997	0.6959	0.9075	0.7021	0.9159	0.6388	0.8949	0.5572	0.8714	0.6798	0.9099
22950	0.8136	0.6417	77.1136	0.0007	0.0970	0.8688	4.3312	0.6905	0.7002	0.6941	0.6689	0.7309	0.7198	79.6292	0.0022	0.0024	0.0000	19.8125	-0.6498	-0.6961	-0.6985	-0.5827	-0.1229	-0.5352	0.6779	0.9002	0.6968	0.9079	0.7013	0.9158	0.6453	0.8954	0.5553	0.8721	0.6806	0.9103
