batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
4675	0.7790	0.6222	77.2623	0.0012	0.1320	0.8804	11.8352	0.7315	0.7550	0.7409	0.7130	0.7079	0.7753	79.7394	0.0017	0.0017	0.0000	42.0776	-0.5688	-0.6314	-0.6299	-0.4900	0.2284	-0.3565	0.6883	0.8970	0.7140	0.9076	0.7167	0.9123	0.6524	0.8940	0.3874	0.7691	0.6536	0.8960
5100	0.7636	0.6120	77.3197	0.0014	0.1510	0.8824	15.0892	0.7379	0.7625	0.7283	0.7196	0.6116	0.7498	79.7665	0.0015	0.0015	0.0000	43.4143	-0.5171	-0.5512	-0.5334	-0.4455	0.3892	-0.1695	0.6778	0.8966	0.6971	0.9059	0.6985	0.9087	0.6318	0.8903	0.3554	0.7325	0.6230	0.8909
5525	0.7693	0.6150	77.2511	0.0011	0.1362	0.8815	10.4989	0.7314	0.7546	0.7259	0.7192	0.6909	0.7588	79.7211	0.0017	0.0018	0.0000	38.4718	-0.5691	-0.6367	-0.6402	-0.4898	0.1667	-0.3825	0.6945	0.8964	0.7183	0.9083	0.7156	0.9133	0.6510	0.8903	0.3872	0.7655	0.6193	0.8900
5950	0.7784	0.6238	77.2512	0.0011	0.1384	0.8812	11.4119	0.7402	0.7577	0.7308	0.7218	0.6959	0.7723	79.7335	0.0017	0.0018	0.0000	41.0806	-0.5790	-0.6304	-0.6165	-0.4921	0.1954	-0.3297	0.7039	0.9004	0.7233	0.9114	0.7329	0.9187	0.6529	0.8941	0.4027	0.7811	0.6747	0.9032
6375	0.7923	0.6357	77.2078	0.0009	0.1194	0.8773	9.8997	0.7367	0.7570	0.7327	0.7173	0.7438	0.7864	79.7080	0.0018	0.0019	0.0000	37.8538	-0.5898	-0.6529	-0.6516	-0.5237	0.1458	-0.3769	0.6918	0.8974	0.7012	0.9054	0.6995	0.9101	0.6577	0.8936	0.4662	0.8145	0.6562	0.8965
6800	0.7844	0.6106	77.2164	0.0011	0.1314	0.8798	9.5381	0.7113	0.7325	0.7260	0.6953	0.7131	0.7591	79.7187	0.0018	0.0019	0.0000	38.3740	-0.5704	-0.6327	-0.6322	-0.5009	0.1905	-0.3131	0.7152	0.9050	0.7355	0.9146	0.7371	0.9194	0.6824	0.8995	0.4274	0.7908	0.6540	0.8996
7225	0.7847	0.6336	77.2307	0.0011	0.1313	0.8773	10.1207	0.7355	0.7515	0.7338	0.7184	0.7293	0.7879	79.7166	0.0018	0.0019	0.0000	35.3377	-0.5653	-0.6090	-0.5933	-0.4933	0.1889	-0.3490	0.7028	0.9056	0.7242	0.9138	0.7222	0.9172	0.6511	0.8980	0.4116	0.7924	0.6465	0.8988
7650	0.7997	0.6386	77.1725	0.0008	0.1074	0.8753	7.2543	0.7314	0.7509	0.7473	0.7114	0.7470	0.7772	79.6799	0.0019	0.0021	0.0000	30.8216	-0.6382	-0.7023	-0.6989	-0.5608	0.0441	-0.4664	0.6896	0.8997	0.7129	0.9086	0.7117	0.9131	0.6547	0.8932	0.4932	0.8348	0.6652	0.9030
8075	0.7875	0.6212	77.2136	0.0010	0.1287	0.8764	9.9136	0.7205	0.7392	0.7203	0.7019	0.7293	0.7749	79.7171	0.0018	0.0019	0.0000	37.6270	-0.5787	-0.6366	-0.6399	-0.5000	0.1968	-0.3369	0.7059	0.9073	0.7303	0.9169	0.7269	0.9201	0.6591	0.9005	0.4757	0.8212	0.6965	0.9130
8500	0.7920	0.6389	77.1935	0.0009	0.1152	0.8810	8.9616	0.7198	0.7387	0.7283	0.7056	0.7418	0.7821	79.6873	0.0019	0.0021	0.0000	33.4526	-0.6349	-0.6958	-0.6844	-0.5569	0.1330	-0.4243	0.6646	0.8947	0.6774	0.9029	0.6766	0.9066	0.6245	0.8899	0.4757	0.8251	0.6405	0.8966
8925	0.7966	0.6292	77.1621	0.0008	0.1055	0.8764	6.5062	0.7339	0.7507	0.7379	0.7174	0.7668	0.7943	79.6755	0.0020	0.0021	0.0000	27.8548	-0.6299	-0.6951	-0.6910	-0.5627	0.0065	-0.4759	0.6919	0.9001	0.7093	0.9077	0.7028	0.9102	0.6638	0.8959	0.4946	0.8390	0.6787	0.9047
9350	0.7932	0.6447	77.1846	0.0009	0.1055	0.8741	7.2952	0.7310	0.7485	0.7466	0.7145	0.7585	0.7881	79.6965	0.0019	0.0020	0.0000	28.1996	-0.5961	-0.6346	-0.6175	-0.5339	0.0848	-0.3847	0.6908	0.8975	0.7026	0.9051	0.6968	0.9103	0.6613	0.8943	0.5019	0.8347	0.6879	0.9019
9775	0.7952	0.6364	77.1589	0.0008	0.1027	0.8733	5.8582	0.7318	0.7462	0.7221	0.7174	0.7619	0.7824	79.6728	0.0020	0.0022	0.0000	24.6462	-0.6110	-0.6782	-0.6662	-0.5411	0.0141	-0.4855	0.6813	0.8979	0.6959	0.9065	0.6876	0.9102	0.6443	0.8938	0.4809	0.8400	0.6418	0.8996
10200	0.7994	0.6347	77.1622	0.0009	0.1115	0.8719	6.0886	0.7108	0.7278	0.7130	0.6900	0.7542	0.7848	79.6740	0.0020	0.0022	0.0000	25.4425	-0.6293	-0.6708	-0.6533	-0.5643	-0.0100	-0.4859	0.6995	0.9013	0.7235	0.9100	0.7134	0.9133	0.6570	0.8962	0.5239	0.8456	0.6949	0.9071
10625	0.7955	0.6343	77.1783	0.0009	0.1144	0.8722	6.1176	0.7044	0.7225	0.7220	0.6853	0.7568	0.7904	79.6831	0.0020	0.0021	0.0000	25.1321	-0.6164	-0.6819	-0.6813	-0.5346	0.0453	-0.4777	0.7113	0.9015	0.7262	0.9111	0.7282	0.9185	0.6792	0.8978	0.4881	0.8338	0.6697	0.9072
11050	0.7986	0.6336	77.1383	0.0008	0.0973	0.8696	4.8545	0.7116	0.7270	0.7193	0.6944	0.7631	0.7779	79.6588	0.0020	0.0023	0.0000	21.1623	-0.6150	-0.6826	-0.6761	-0.5507	0.0019	-0.5107	0.6984	0.9018	0.7096	0.9086	0.7036	0.9133	0.6853	0.8989	0.5249	0.8515	0.6659	0.9039
11475	0.7986	0.6349	77.1481	0.0008	0.0950	0.8707	5.1886	0.7095	0.7254	0.7301	0.6912	0.7670	0.7847	79.6762	0.0020	0.0021	0.0000	21.9012	-0.6073	-0.6746	-0.6797	-0.5494	0.0073	-0.4866	0.6999	0.9037	0.7118	0.9111	0.6992	0.9161	0.6740	0.9008	0.5609	0.8641	0.6811	0.9126
11900	0.7986	0.6323	77.1342	0.0007	0.0945	0.8690	4.7724	0.7121	0.7266	0.7232	0.6914	0.7569	0.7718	79.6513	0.0021	0.0023	0.0000	19.9093	-0.6486	-0.7165	-0.7099	-0.5624	-0.0445	-0.5445	0.6883	0.9003	0.6964	0.9077	0.6907	0.9126	0.6593	0.8974	0.5385	0.8645	0.6679	0.9077
12325	0.8023	0.6330	77.1248	0.0007	0.0925	0.8685	4.5037	0.7029	0.7171	0.7134	0.6828	0.7501	0.7564	79.6383	0.0022	0.0024	0.0000	19.2883	-0.6510	-0.7166	-0.7191	-0.5771	-0.0844	-0.5685	0.6823	0.8996	0.6986	0.9065	0.6909	0.9112	0.6560	0.8962	0.5396	0.8652	0.6805	0.9077
12750	0.8043	0.6382	77.1288	0.0007	0.0968	0.8670	4.4591	0.6835	0.6969	0.7079	0.6648	0.7414	0.7477	79.6509	0.0021	0.0023	0.0000	19.7177	-0.6076	-0.6889	-0.6986	-0.5394	-0.0889	-0.5435	0.6914	0.9042	0.7012	0.9111	0.7007	0.9180	0.6532	0.8989	0.5270	0.8649	0.6655	0.9104
13175	0.8011	0.6370	77.1304	0.0007	0.0934	0.8702	4.8841	0.7017	0.7157	0.7130	0.6800	0.7459	0.7583	79.6510	0.0021	0.0023	0.0000	20.8780	-0.6424	-0.7092	-0.7066	-0.5655	-0.0685	-0.5214	0.6812	0.9001	0.6982	0.9077	0.6945	0.9132	0.6463	0.8957	0.5329	0.8597	0.6815	0.9078
13600	0.8043	0.6380	77.1260	0.0007	0.0922	0.8693	4.4026	0.6879	0.6993	0.7010	0.6689	0.7425	0.7416	79.6428	0.0022	0.0024	0.0000	19.3599	-0.6340	-0.6943	-0.6937	-0.5657	-0.1036	-0.5585	0.6799	0.9003	0.6942	0.9074	0.6912	0.9142	0.6636	0.8976	0.5161	0.8583	0.6576	0.9053
14025	0.8009	0.6364	77.1221	0.0007	0.0882	0.8679	4.4011	0.6822	0.6940	0.7013	0.6649	0.7424	0.7422	79.6350	0.0022	0.0024	0.0000	19.3397	-0.6218	-0.6921	-0.7037	-0.5450	-0.1128	-0.5464	0.6767	0.8982	0.6860	0.9051	0.6886	0.9132	0.6655	0.8957	0.5365	0.8635	0.6637	0.9057
14450	0.7997	0.6342	77.1195	0.0007	0.0864	0.8685	4.4276	0.6783	0.6895	0.6952	0.6586	0.7404	0.7305	79.6387	0.0022	0.0024	0.0000	19.7167	-0.6405	-0.6919	-0.6949	-0.5780	-0.1131	-0.5339	0.6748	0.8991	0.6906	0.9064	0.6905	0.9139	0.6643	0.8979	0.5354	0.8655	0.6665	0.9065
14875	0.7997	0.6348	77.1202	0.0007	0.0928	0.8690	4.3676	0.6793	0.6901	0.6959	0.6593	0.7377	0.7319	79.6392	0.0021	0.0024	0.0000	19.5444	-0.6395	-0.7048	-0.7076	-0.5654	-0.1309	-0.5505	0.6860	0.8997	0.7001	0.9068	0.7021	0.9146	0.6613	0.8977	0.5257	0.8632	0.6720	0.9068
15300	0.8011	0.6311	77.1226	0.0007	0.0909	0.8699	4.5259	0.6814	0.6920	0.6996	0.6600	0.7377	0.7315	79.6442	0.0021	0.0024	0.0000	20.2298	-0.6228	-0.6887	-0.7046	-0.5487	-0.1080	-0.5491	0.6794	0.8990	0.6894	0.9063	0.6920	0.9142	0.6510	0.8956	0.5352	0.8672	0.6656	0.9065
15725	0.7997	0.6306	77.1287	0.0007	0.0929	0.8702	4.7358	0.6868	0.6979	0.7012	0.6654	0.7420	0.7369	79.6481	0.0021	0.0023	0.0000	20.7046	-0.6165	-0.6795	-0.6875	-0.5414	-0.0987	-0.5408	0.6703	0.8992	0.6848	0.9061	0.6874	0.9129	0.6601	0.8966	0.5219	0.8579	0.6539	0.9036
16150	0.8023	0.6270	77.1196	0.0007	0.0910	0.8696	4.5236	0.6745	0.6852	0.6967	0.6537	0.7324	0.7253	79.6371	0.0022	0.0024	0.0000	19.8095	-0.6293	-0.6913	-0.7020	-0.5637	-0.1272	-0.5516	0.6816	0.9000	0.6921	0.9063	0.6910	0.9132	0.6599	0.8968	0.5396	0.8657	0.6665	0.9060
16575	0.8020	0.6353	77.1227	0.0007	0.0926	0.8716	4.5855	0.6801	0.6900	0.6993	0.6594	0.7367	0.7306	79.6382	0.0021	0.0024	0.0000	20.3427	-0.6282	-0.6975	-0.7096	-0.5573	-0.1287	-0.5680	0.6785	0.8991	0.6898	0.9055	0.6944	0.9132	0.6623	0.8956	0.5328	0.8660	0.6676	0.9063
17000	0.7997	0.6314	77.1222	0.0007	0.0874	0.8693	4.5253	0.6752	0.6851	0.6893	0.6546	0.7309	0.7206	79.6363	0.0022	0.0024	0.0000	20.0323	-0.6365	-0.7007	-0.7086	-0.5534	-0.1432	-0.5606	0.6816	0.8991	0.6897	0.9051	0.6931	0.9122	0.6738	0.8971	0.5219	0.8603	0.6577	0.9029
17425	0.8011	0.6237	77.1229	0.0007	0.0918	0.8705	4.6352	0.6720	0.6807	0.6888	0.6502	0.7301	0.7180	79.6399	0.0021	0.0024	0.0000	20.6623	-0.6300	-0.6937	-0.7050	-0.5531	-0.1265	-0.5491	0.6793	0.8998	0.6965	0.9071	0.6973	0.9143	0.6597	0.8976	0.5300	0.8631	0.6633	0.9055
17850	0.8000	0.6304	77.1240	0.0007	0.0923	0.8713	4.6423	0.6748	0.6844	0.6915	0.6545	0.7344	0.7225	79.6412	0.0022	0.0024	0.0000	20.7560	-0.6343	-0.6947	-0.7002	-0.5665	-0.0998	-0.5331	0.6743	0.8980	0.6841	0.9049	0.6880	0.9126	0.6648	0.8962	0.5175	0.8604	0.6502	0.9036
18275	0.7991	0.6266	77.1233	0.0007	0.0942	0.8710	4.6810	0.6745	0.6834	0.6910	0.6530	0.7303	0.7208	79.6379	0.0021	0.0024	0.0000	20.5454	-0.6374	-0.6974	-0.7011	-0.5519	-0.1231	-0.5524	0.6826	0.8994	0.6879	0.9049	0.6931	0.9124	0.6688	0.8970	0.5243	0.8592	0.6560	0.9028
18700	0.8011	0.6227	77.1274	0.0007	0.0921	0.8696	4.8327	0.6754	0.6845	0.6934	0.6544	0.7322	0.7239	79.6419	0.0021	0.0024	0.0000	21.1996	-0.6081	-0.6682	-0.6824	-0.5346	-0.1158	-0.5306	0.6782	0.8983	0.6898	0.9049	0.6945	0.9127	0.6542	0.8960	0.5260	0.8606	0.6607	0.9036
19125	0.8003	0.6232	77.1223	0.0007	0.0915	0.8719	4.6474	0.6735	0.6827	0.6915	0.6509	0.7301	0.7189	79.6353	0.0022	0.0024	0.0000	20.8286	-0.6374	-0.6941	-0.7006	-0.5570	-0.1155	-0.5474	0.6779	0.8983	0.6854	0.9044	0.6891	0.9119	0.6648	0.8961	0.5148	0.8595	0.6500	0.9022
19550	0.8006	0.6223	77.1232	0.0007	0.0923	0.8702	4.6724	0.6724	0.6815	0.6895	0.6513	0.7254	0.7155	79.6360	0.0022	0.0024	0.0000	20.7419	-0.6348	-0.6954	-0.7016	-0.5605	-0.1148	-0.5488	0.6794	0.8987	0.6902	0.9049	0.6941	0.9124	0.6504	0.8956	0.5162	0.8587	0.6576	0.9030
19975	0.7986	0.6219	77.1239	0.0007	0.0932	0.8713	4.6903	0.6724	0.6812	0.6898	0.6502	0.7286	0.7162	79.6389	0.0022	0.0024	0.0000	20.7530	-0.6198	-0.6843	-0.6965	-0.5398	-0.1221	-0.5465	0.6724	0.8984	0.6842	0.9047	0.6876	0.9121	0.6617	0.8956	0.5142	0.8592	0.6497	0.9023
20400	0.8009	0.6319	77.1230	0.0007	0.0912	0.8716	4.7000	0.6744	0.6833	0.6904	0.6539	0.7284	0.7180	79.6378	0.0022	0.0024	0.0000	20.7752	-0.6314	-0.6942	-0.7034	-0.5492	-0.1164	-0.5511	0.6802	0.8993	0.6878	0.9052	0.6915	0.9127	0.6723	0.8970	0.5172	0.8602	0.6580	0.9038
20825	0.8017	0.6333	77.1234	0.0007	0.0932	0.8716	4.7412	0.6718	0.6797	0.6870	0.6496	0.7254	0.7146	79.6402	0.0021	0.0024	0.0000	20.9597	-0.6311	-0.6917	-0.6947	-0.5587	-0.1134	-0.5449	0.6831	0.9002	0.6936	0.9061	0.6959	0.9130	0.6700	0.8975	0.5232	0.8621	0.6610	0.9040
21250	0.8017	0.6194	77.1235	0.0007	0.0929	0.8705	4.7125	0.6729	0.6814	0.6893	0.6517	0.7292	0.7182	79.6381	0.0022	0.0024	0.0000	20.9345	-0.6245	-0.6914	-0.7004	-0.5398	-0.1238	-0.5502	0.6765	0.8995	0.6893	0.9055	0.6948	0.9130	0.6633	0.8971	0.5203	0.8609	0.6543	0.9031
21675	0.8020	0.6279	77.1242	0.0007	0.0905	0.8719	4.7466	0.6747	0.6830	0.6892	0.6529	0.7268	0.7167	79.6392	0.0022	0.0024	0.0000	21.0071	-0.6326	-0.6953	-0.7011	-0.5542	-0.1116	-0.5456	0.6801	0.8990	0.6884	0.9048	0.6938	0.9124	0.6656	0.8965	0.5215	0.8600	0.6562	0.9033
22100	0.8028	0.6243	77.1229	0.0007	0.0919	0.8710	4.7207	0.6728	0.6812	0.6888	0.6509	0.7267	0.7146	79.6387	0.0022	0.0024	0.0000	20.9677	-0.6268	-0.6929	-0.7015	-0.5428	-0.1149	-0.5478	0.6806	0.9000	0.6918	0.9062	0.6946	0.9133	0.6603	0.8967	0.5182	0.8599	0.6587	0.9042
22525	0.8017	0.6279	77.1235	0.0007	0.0924	0.8710	4.7307	0.6722	0.6808	0.6896	0.6504	0.7276	0.7150	79.6379	0.0022	0.0024	0.0000	20.9325	-0.6223	-0.6864	-0.6967	-0.5397	-0.1209	-0.5496	0.6776	0.8992	0.6858	0.9053	0.6905	0.9127	0.6614	0.8965	0.5204	0.8620	0.6532	0.9038
22950	0.8017	0.6322	77.1228	0.0007	0.0907	0.8719	4.7026	0.6717	0.6802	0.6887	0.6502	0.7285	0.7148	79.6366	0.0022	0.0024	0.0000	20.9546	-0.6331	-0.6990	-0.7069	-0.5543	-0.1211	-0.5535	0.6819	0.8991	0.6890	0.9051	0.6932	0.9124	0.6679	0.8966	0.5174	0.8602	0.6538	0.9031
