batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
4675	0.7332	0.5738	77.9478	0.0048	0.3924	0.9997	144.0000	0.7372	0.7319	0.6405	0.7184	79.9886	0.0001	0.0001	1.0000	144.0000	-0.8266	-0.8725	-0.7650	-0.7473	0.5186	0.8238	0.5655	0.8457	0.5785	0.8592	0.4861	0.8197
5100	0.6793	0.5676	77.9482	0.0044	0.3914	0.9991	144.0000	0.6713	0.6681	0.6017	0.6579	79.9887	0.0001	0.0001	1.0000	144.0000	-0.8317	-0.8914	-0.7466	-0.7472	0.4885	0.8076	0.5344	0.8329	0.5713	0.8553	0.4678	0.8034
5525	0.7202	0.5768	77.9480	0.0047	0.3871	0.9994	144.0000	0.7348	0.7274	0.6389	0.7152	79.9880	0.0001	0.0001	1.0000	144.0000	-0.8455	-0.8829	-0.7898	-0.7656	0.4720	0.7644	0.5153	0.7864	0.5383	0.8070	0.4623	0.7633
5950	0.6901	0.5500	77.9485	0.0045	0.3536	0.9997	144.0000	0.7260	0.7221	0.6425	0.7119	79.9887	0.0001	0.0001	1.0000	144.0000	-0.7904	-0.8451	-0.7199	-0.6970	0.4434	0.7778	0.4719	0.7942	0.4573	0.7977	0.4432	0.7806
6375	0.7449	0.5941	77.9475	0.0048	0.4109	0.9997	144.0000	0.7560	0.7531	0.6730	0.7443	79.9887	0.0001	0.0001	1.0000	144.0000	-0.8174	-0.8789	-0.7659	-0.7187	0.5725	0.8484	0.6179	0.8644	0.6310	0.8751	0.5557	0.8472
6800	0.7537	0.5975	77.9477	0.0049	0.4120	1.0000	144.0000	0.7675	0.7616	0.6848	0.7507	79.9885	0.0001	0.0001	1.0000	144.0000	-0.8336	-0.8830	-0.7930	-0.7369	0.5317	0.8166	0.5691	0.8308	0.5726	0.8407	0.5135	0.8163
7225	0.7665	0.6115	77.9472	0.0050	0.4375	0.9994	144.0000	0.7869	0.7811	0.6811	0.7663	79.9879	0.0001	0.0001	1.0000	144.0000	-0.8107	-0.8357	-0.7392	-0.7294	0.5295	0.8293	0.5572	0.8416	0.5487	0.8476	0.5323	0.8281
7650	0.7193	0.5850	77.9477	0.0047	0.4160	0.9994	144.0000	0.7411	0.7393	0.6589	0.7245	79.9882	0.0001	0.0001	1.0000	144.0000	-0.8440	-0.8874	-0.7700	-0.7755	0.4816	0.8011	0.5111	0.8173	0.5241	0.8310	0.4606	0.7965
8075	0.7634	0.6113	77.9473	0.0050	0.4342	0.9991	144.0000	0.7831	0.7804	0.6797	0.7623	79.9879	0.0001	0.0001	1.0000	144.0000	-0.8284	-0.8605	-0.7500	-0.7569	0.5256	0.8212	0.5588	0.8374	0.5612	0.8448	0.5139	0.8204
8500	0.7528	0.6033	77.9472	0.0049	0.4348	1.0000	144.0000	0.7709	0.7667	0.6655	0.7563	79.9878	0.0001	0.0001	1.0000	144.0000	-0.8419	-0.8707	-0.7457	-0.7776	0.5312	0.8285	0.5469	0.8370	0.5248	0.8319	0.5033	0.8251
8925	0.7582	0.6031	77.9472	0.0049	0.4490	0.9991	144.0000	0.7845	0.7794	0.6793	0.7644	79.9884	0.0001	0.0001	1.0000	144.0000	-0.8034	-0.8417	-0.7196	-0.7055	0.5561	0.8500	0.5783	0.8619	0.5838	0.8690	0.5477	0.8493
9350	0.7810	0.6299	77.9468	0.0051	0.4426	0.9994	144.0000	0.8040	0.7990	0.6856	0.7841	79.9877	0.0001	0.0001	1.0000	144.0000	-0.8210	-0.8460	-0.7271	-0.7536	0.5834	0.8537	0.6038	0.8644	0.5972	0.8666	0.5713	0.8534
9775	0.7616	0.6125	77.9469	0.0050	0.4503	0.9997	144.0000	0.7852	0.7834	0.6663	0.7681	79.9873	0.0001	0.0001	1.0000	144.0000	-0.8410	-0.8589	-0.7445	-0.7806	0.5150	0.8145	0.5275	0.8240	0.5091	0.8210	0.5181	0.8131
10200	0.7705	0.6092	77.9470	0.0050	0.4525	1.0000	144.0000	0.7749	0.7712	0.6634	0.7617	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7993	-0.8295	-0.7073	-0.7224	0.5334	0.8525	0.5624	0.8653	0.5522	0.8663	0.5294	0.8516
10625	0.7699	0.6160	77.9470	0.0050	0.4749	0.9994	144.0000	0.7792	0.7775	0.6684	0.7614	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8390	-0.8535	-0.7332	-0.7715	0.5290	0.8320	0.5527	0.8422	0.5457	0.8432	0.5134	0.8304
11050	0.7881	0.6237	77.9466	0.0051	0.4709	1.0000	144.0000	0.7957	0.7950	0.6754	0.7748	79.9873	0.0001	0.0001	1.0000	144.0000	-0.8076	-0.8105	-0.7120	-0.7535	0.5889	0.8614	0.6066	0.8699	0.6101	0.8762	0.5764	0.8603
11475	0.7980	0.6235	77.9465	0.0052	0.4733	0.9997	144.0000	0.8040	0.8014	0.6808	0.7820	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7783	-0.7810	-0.6873	-0.7167	0.5603	0.8590	0.5833	0.8680	0.5945	0.8773	0.5534	0.8582
11900	0.7895	0.6186	77.9465	0.0051	0.4893	1.0000	144.0000	0.7939	0.7904	0.6690	0.7725	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8141	-0.8238	-0.7238	-0.7410	0.6106	0.8730	0.6314	0.8822	0.6370	0.8916	0.6131	0.8721
12325	0.7940	0.6272	77.9465	0.0052	0.4823	0.9997	144.0000	0.8002	0.7973	0.6747	0.7779	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7863	-0.7914	-0.7029	-0.7250	0.5814	0.8687	0.5995	0.8770	0.6087	0.8874	0.5812	0.8677
12750	0.7889	0.6144	77.9466	0.0051	0.4933	0.9994	144.0000	0.7917	0.7878	0.6728	0.7707	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8012	-0.8097	-0.7283	-0.7338	0.5856	0.8683	0.6057	0.8758	0.6013	0.8837	0.5791	0.8666
13175	0.7878	0.6159	77.9465	0.0051	0.4890	0.9994	144.0000	0.7888	0.7839	0.6606	0.7680	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7651	-0.7663	-0.6868	-0.7011	0.5637	0.8634	0.5833	0.8706	0.5919	0.8803	0.5609	0.8630
13600	0.7923	0.6216	77.9465	0.0052	0.4783	0.9997	144.0000	0.7912	0.7850	0.6616	0.7681	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7601	-0.7576	-0.6855	-0.6847	0.5795	0.8720	0.6051	0.8814	0.6188	0.8909	0.5749	0.8714
14025	0.7909	0.6269	77.9465	0.0051	0.4912	0.9997	144.0000	0.7823	0.7764	0.6555	0.7619	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7546	-0.7560	-0.6939	-0.6793	0.5638	0.8663	0.5864	0.8734	0.5964	0.8822	0.5577	0.8642
14450	0.7875	0.6109	77.9465	0.0051	0.4787	0.9997	144.0000	0.7830	0.7755	0.6598	0.7633	79.9875	0.0001	0.0001	1.0000	144.0000	-0.7559	-0.7672	-0.7065	-0.6794	0.5764	0.8719	0.6004	0.8797	0.6089	0.8892	0.5767	0.8712
14875	0.7929	0.6179	77.9465	0.0052	0.4946	0.9997	144.0000	0.7805	0.7721	0.6587	0.7594	79.9875	0.0001	0.0001	1.0000	144.0000	-0.7481	-0.7562	-0.7019	-0.6762	0.5763	0.8738	0.5993	0.8808	0.6120	0.8908	0.5819	0.8725
15300	0.7929	0.6224	77.9465	0.0052	0.4905	0.9994	144.0000	0.7774	0.7691	0.6497	0.7592	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7390	-0.7313	-0.6740	-0.6649	0.5632	0.8703	0.5873	0.8779	0.5967	0.8872	0.5694	0.8688
15725	0.7807	0.6114	77.9466	0.0051	0.4919	1.0000	144.0000	0.7628	0.7556	0.6569	0.7442	79.9878	0.0001	0.0001	1.0000	144.0000	-0.7149	-0.7285	-0.6852	-0.6276	0.5871	0.8718	0.6082	0.8792	0.6103	0.8875	0.5925	0.8711
16150	0.7912	0.6178	77.9465	0.0052	0.5000	1.0000	144.0000	0.7723	0.7640	0.6513	0.7542	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7286	-0.7195	-0.6653	-0.6550	0.5694	0.8685	0.5903	0.8761	0.6002	0.8858	0.5694	0.8665
16575	0.7926	0.6220	77.9465	0.0052	0.4922	0.9997	144.0000	0.7693	0.7604	0.6529	0.7508	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7184	-0.7124	-0.6623	-0.6396	0.5716	0.8708	0.5903	0.8779	0.6016	0.8876	0.5695	0.8681
17000	0.7923	0.6213	77.9465	0.0052	0.4977	0.9994	144.0000	0.7658	0.7555	0.6418	0.7465	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7083	-0.7015	-0.6611	-0.6174	0.5736	0.8725	0.5902	0.8786	0.6031	0.8873	0.5828	0.8708
17425	0.7906	0.6169	77.9465	0.0051	0.4948	0.9997	144.0000	0.7623	0.7518	0.6407	0.7433	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6984	-0.6871	-0.6438	-0.6151	0.5679	0.8700	0.5879	0.8762	0.5984	0.8848	0.5598	0.8672
17850	0.7903	0.6205	77.9466	0.0051	0.4949	0.9997	144.0000	0.7630	0.7521	0.6452	0.7421	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6919	-0.6847	-0.6429	-0.6198	0.5689	0.8694	0.5915	0.8763	0.6039	0.8847	0.5675	0.8661
18275	0.7923	0.6227	77.9466	0.0052	0.4982	0.9997	144.0000	0.7613	0.7501	0.6442	0.7424	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7021	-0.6998	-0.6547	-0.6272	0.5716	0.8678	0.5880	0.8732	0.5940	0.8826	0.5642	0.8645
18700	0.7906	0.6134	77.9465	0.0051	0.4962	0.9997	144.0000	0.7583	0.7479	0.6446	0.7411	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6967	-0.6809	-0.6365	-0.6077	0.5746	0.8714	0.5920	0.8776	0.6015	0.8864	0.5855	0.8689
19125	0.7923	0.6177	77.9466	0.0052	0.4910	0.9997	144.0000	0.7588	0.7481	0.6422	0.7409	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6919	-0.6795	-0.6378	-0.6029	0.5643	0.8697	0.5855	0.8768	0.5969	0.8863	0.5686	0.8674
19550	0.7912	0.6168	77.9466	0.0052	0.4992	0.9997	144.0000	0.7600	0.7490	0.6427	0.7410	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6858	-0.6763	-0.6350	-0.6009	0.5567	0.8677	0.5796	0.8748	0.5941	0.8841	0.5601	0.8653
19975	0.7898	0.6198	77.9466	0.0052	0.4958	0.9997	144.0000	0.7557	0.7444	0.6391	0.7365	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6864	-0.6795	-0.6407	-0.6001	0.5681	0.8708	0.5876	0.8774	0.6004	0.8869	0.5646	0.8681
20400	0.7903	0.6201	77.9466	0.0051	0.4979	0.9997	144.0000	0.7583	0.7473	0.6431	0.7397	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6817	-0.6687	-0.6286	-0.5904	0.5631	0.8678	0.5819	0.8745	0.5969	0.8838	0.5728	0.8659
20825	0.7901	0.6205	77.9466	0.0051	0.5004	0.9997	144.0000	0.7562	0.7448	0.6408	0.7382	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6861	-0.6785	-0.6383	-0.5893	0.5620	0.8698	0.5845	0.8767	0.5979	0.8860	0.5604	0.8672
21250	0.7923	0.6170	77.9466	0.0052	0.4918	0.9997	144.0000	0.7570	0.7456	0.6403	0.7394	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6917	-0.6798	-0.6364	-0.5902	0.5614	0.8685	0.5807	0.8751	0.5946	0.8847	0.5614	0.8661
21675	0.7923	0.6131	77.9466	0.0052	0.5006	0.9997	144.0000	0.7580	0.7463	0.6409	0.7395	79.9876	0.0001	0.0001	1.0000	144.0000	-0.6895	-0.6807	-0.6396	-0.5966	0.5691	0.8705	0.5881	0.8775	0.6001	0.8872	0.5686	0.8685
22100	0.7909	0.6164	77.9466	0.0052	0.4985	0.9997	144.0000	0.7566	0.7451	0.6408	0.7389	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6869	-0.6762	-0.6350	-0.5908	0.5635	0.8700	0.5853	0.8769	0.5989	0.8865	0.5565	0.8672
22525	0.7906	0.6083	77.9466	0.0051	0.4948	0.9997	144.0000	0.7560	0.7445	0.6411	0.7386	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6833	-0.6733	-0.6343	-0.5828	0.5643	0.8690	0.5824	0.8758	0.5958	0.8857	0.5818	0.8680
22950	0.7906	0.6158	77.9466	0.0051	0.5003	0.9997	144.0000	0.7576	0.7462	0.6424	0.7385	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6787	-0.6649	-0.6242	-0.5815	0.5655	0.8690	0.5840	0.8756	0.5964	0.8852	0.5716	0.8673
