batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
5168	0.9182	0.1084	16.6590	0.0158	0.2409	0.9952	7.0756	0.4963	-0.2353	-0.1800	0.4442	-0.2631	-0.1912	0.3626	-0.2697	-0.2348	0.4886	-0.2379	-0.1801	0.2530	-0.0989	-0.0436	0.2038	-0.1407	-0.1044	16.6292	0.0154	0.1425	0.9942	7.0541	0.4734	-0.1548	-0.1592	0.4410	-0.1917	-0.1596	0.3884	-0.1925	-0.1952	0.4687	-0.1579	-0.1605	0.2564	-0.0219	-0.0132	0.2146	-0.0267	-0.0754	0.1328	0.4756	0.1363	0.4848	0.1629	0.5603	0.1324	0.4742	0.1222	0.4216	0.1217	0.4245
5304	0.9177	0.1081	16.6585	0.0157	0.2412	0.9952	7.0678	0.4962	-0.2354	-0.1799	0.4443	-0.2627	-0.1912	0.3625	-0.2700	-0.2347	0.4886	-0.2377	-0.1796	0.2605	-0.0523	-0.0325	0.2043	-0.1006	-0.1185	16.6288	0.0154	0.1426	0.9942	7.0475	0.4734	-0.1566	-0.1592	0.4410	-0.1912	-0.1592	0.3885	-0.1908	-0.1956	0.4686	-0.1553	-0.1605	0.2636	-0.0601	-0.0338	0.2322	-0.0408	-0.0480	0.1328	0.4757	0.1362	0.4847	0.1630	0.5605	0.1324	0.4744	0.1173	0.4013	0.1269	0.4495
5440	0.9178	0.1082	16.6581	0.0157	0.2413	0.9952	7.0607	0.4962	-0.2351	-0.1798	0.4443	-0.2628	-0.1913	0.3625	-0.2699	-0.2344	0.4885	-0.2377	-0.1796	0.2650	-0.0817	-0.0359	0.2059	-0.0885	-0.0802	16.6284	0.0153	0.1426	0.9942	7.0379	0.4735	-0.1566	-0.1575	0.4410	-0.1904	-0.1588	0.3884	-0.1912	-0.1956	0.4686	-0.1544	-0.1610	0.2624	-0.0474	-0.0715	0.2132	-0.0349	-0.0531	0.1329	0.4760	0.1363	0.4849	0.1630	0.5606	0.1325	0.4746	0.1187	0.4086	0.1231	0.4363
5576	0.9178	0.1082	16.6578	0.0157	0.2413	0.9952	7.0547	0.4962	-0.2354	-0.1797	0.4443	-0.2628	-0.1912	0.3626	-0.2697	-0.2345	0.4885	-0.2375	-0.1792	0.2538	-0.0521	-0.0361	0.2035	-0.1663	-0.1061	16.6282	0.0153	0.1427	0.9942	7.0367	0.4735	-0.1561	-0.1583	0.4411	-0.1925	-0.1579	0.3884	-0.1904	-0.1939	0.4687	-0.1544	-0.1605	0.2699	-0.0654	-0.1189	0.2150	0.0117	-0.0476	0.1329	0.4761	0.1363	0.4852	0.1630	0.5607	0.1325	0.4748	0.1169	0.3966	0.1278	0.4557
5712	0.9176	0.1081	16.6578	0.0156	0.2409	0.9952	7.0526	0.4962	-0.2353	-0.1799	0.4442	-0.2630	-0.1915	0.3624	-0.2696	-0.2344	0.4885	-0.2374	-0.1796	0.2627	-0.0392	-0.0378	0.2015	-0.1701	-0.1241	16.6282	0.0153	0.1428	0.9942	7.0340	0.4735	-0.1553	-0.1596	0.4410	-0.1904	-0.1579	0.3883	-0.1930	-0.1943	0.4686	-0.1548	-0.1610	0.2660	0.0066	-0.0412	0.2138	0.0339	-0.0636	0.1330	0.4762	0.1364	0.4853	0.1630	0.5607	0.1326	0.4750	0.1179	0.3947	0.1249	0.4414
5848	0.9176	0.1081	16.6577	0.0156	0.2395	0.9952	7.0509	0.4962	-0.2351	-0.1798	0.4441	-0.2628	-0.1913	0.3623	-0.2698	-0.2344	0.4884	-0.2374	-0.1796	0.2608	-0.0538	-0.0091	0.2107	-0.1067	-0.0988	16.6282	0.0153	0.1428	0.9942	7.0340	0.4735	-0.1570	-0.1583	0.4409	-0.1912	-0.1570	0.3882	-0.1930	-0.1947	0.4686	-0.1588	-0.1618	0.2640	-0.1193	-0.0969	0.2246	-0.0567	-0.1044	0.1330	0.4764	0.1364	0.4854	0.1631	0.5607	0.1326	0.4751	0.1215	0.4219	0.1220	0.4289
5984	0.9177	0.1086	16.6577	0.0156	0.2409	0.9952	7.0483	0.4962	-0.2352	-0.1798	0.4441	-0.2626	-0.1913	0.3622	-0.2700	-0.2346	0.4884	-0.2378	-0.1796	0.2600	-0.0378	0.0103	0.2154	-0.0874	-0.0713	16.6281	0.0153	0.1427	0.9942	7.0317	0.4735	-0.1570	-0.1592	0.4409	-0.1934	-0.1575	0.3882	-0.1934	-0.1943	0.4686	-0.1579	-0.1614	0.2597	-0.0825	-0.0491	0.2297	-0.0212	-0.0204	0.1330	0.4763	0.1364	0.4853	0.1631	0.5608	0.1325	0.4749	0.1157	0.3963	0.1238	0.4256
6120	0.9175	0.1079	16.6573	0.0156	0.2411	0.9952	7.0443	0.4962	-0.2356	-0.1801	0.4442	-0.2629	-0.1916	0.3623	-0.2697	-0.2346	0.4884	-0.2379	-0.1797	0.2640	-0.0918	-0.0597	0.2024	-0.1321	-0.1253	16.6279	0.0153	0.1428	0.9942	7.0259	0.4734	-0.1557	-0.1592	0.4410	-0.1917	-0.1566	0.3883	-0.1925	-0.1939	0.4686	-0.1588	-0.1596	0.2824	-0.0417	-0.0013	0.2002	-0.0402	-0.1004	0.1330	0.4766	0.1364	0.4854	0.1631	0.5609	0.1326	0.4751	0.1180	0.4061	0.1222	0.4242
6256	0.9177	0.1085	16.6573	0.0156	0.2410	0.9952	7.0436	0.4961	-0.2352	-0.1796	0.4442	-0.2623	-0.1912	0.3622	-0.2695	-0.2345	0.4884	-0.2377	-0.1794	0.2638	-0.1522	-0.0731	0.1968	-0.1034	-0.0801	16.6278	0.0153	0.1428	0.9942	7.0232	0.4735	-0.1557	-0.1601	0.4409	-0.1912	-0.1575	0.3882	-0.1912	-0.1939	0.4687	-0.1605	-0.1610	0.2669	-0.0149	-0.0425	0.2218	-0.0891	-0.0697	0.1331	0.4766	0.1364	0.4856	0.1631	0.5608	0.1326	0.4752	0.1190	0.4027	0.1249	0.4367
6392	0.9175	0.1083	16.6572	0.0156	0.2407	0.9952	7.0414	0.4962	-0.2357	-0.1801	0.4441	-0.2624	-0.1909	0.3622	-0.2697	-0.2345	0.4884	-0.2376	-0.1796	0.2646	-0.0448	-0.0183	0.2024	-0.1052	-0.0745	16.6278	0.0153	0.1427	0.9942	7.0232	0.4735	-0.1561	-0.1596	0.4409	-0.1899	-0.1583	0.3883	-0.1921	-0.1952	0.4687	-0.1596	-0.1614	0.2674	-0.0355	-0.0140	0.2300	-0.0033	-0.0686	0.1331	0.4766	0.1364	0.4855	0.1631	0.5610	0.1327	0.4754	0.1178	0.4089	0.1260	0.4397
6528	0.9176	0.1084	16.6573	0.0156	0.2410	0.9952	7.0422	0.4962	-0.2352	-0.1800	0.4441	-0.2624	-0.1914	0.3621	-0.2697	-0.2346	0.4884	-0.2376	-0.1796	0.2720	-0.1096	-0.0546	0.2146	-0.1272	-0.0985	16.6279	0.0153	0.1427	0.9946	7.0236	0.4735	-0.1553	-0.1592	0.4408	-0.1917	-0.1575	0.3882	-0.1921	-0.1939	0.4686	-0.1583	-0.1614	0.2661	-0.0855	-0.0693	0.1997	0.0309	-0.0474	0.1331	0.4767	0.1364	0.4854	0.1632	0.5610	0.1327	0.4753	0.1158	0.3986	0.1306	0.4631
6664	0.9175	0.1083	16.6571	0.0156	0.2409	0.9952	7.0393	0.4962	-0.2355	-0.1798	0.4441	-0.2625	-0.1914	0.3622	-0.2699	-0.2345	0.4884	-0.2377	-0.1795	0.2655	-0.0408	-0.0369	0.2107	-0.1256	-0.0821	16.6277	0.0153	0.1427	0.9942	7.0205	0.4735	-0.1561	-0.1596	0.4409	-0.1904	-0.1579	0.3881	-0.1934	-0.1947	0.4687	-0.1588	-0.1605	0.2611	-0.0184	-0.0303	0.2133	-0.0804	-0.0682	0.1331	0.4766	0.1364	0.4856	0.1632	0.5610	0.1326	0.4753	0.1157	0.3950	0.1242	0.4359
6800	0.9176	0.1084	16.6570	0.0156	0.2409	0.9952	7.0378	0.4962	-0.2352	-0.1799	0.4441	-0.2624	-0.1914	0.3622	-0.2697	-0.2344	0.4884	-0.2374	-0.1795	0.2625	-0.0770	-0.0252	0.2026	-0.0995	-0.0872	16.6276	0.0153	0.1427	0.9942	7.0213	0.4735	-0.1557	-0.1601	0.4408	-0.1912	-0.1583	0.3881	-0.1921	-0.1943	0.4685	-0.1601	-0.1610	0.2534	-0.0307	-0.0592	0.2188	-0.0612	-0.0886	0.1331	0.4767	0.1365	0.4857	0.1632	0.5611	0.1327	0.4755	0.1214	0.4202	0.1223	0.4242
6936	0.9176	0.1084	16.6570	0.0156	0.2410	0.9952	7.0368	0.4962	-0.2353	-0.1797	0.4441	-0.2626	-0.1914	0.3622	-0.2697	-0.2343	0.4883	-0.2376	-0.1795	0.2574	-0.1226	-0.0703	0.2073	-0.0793	-0.0982	16.6276	0.0153	0.1427	0.9942	7.0201	0.4735	-0.1575	-0.1596	0.4408	-0.1930	-0.1579	0.3882	-0.1917	-0.1943	0.4686	-0.1596	-0.1614	0.2665	0.0732	-0.0570	0.2378	0.0046	-0.0175	0.1331	0.4767	0.1364	0.4855	0.1632	0.5611	0.1327	0.4755	0.1204	0.4173	0.1256	0.4421
7072	0.9176	0.1084	16.6569	0.0156	0.2408	0.9952	7.0368	0.4961	-0.2354	-0.1798	0.4441	-0.2626	-0.1913	0.3622	-0.2701	-0.2343	0.4884	-0.2379	-0.1792	0.2633	-0.0452	-0.0137	0.1953	-0.0515	-0.0304	16.6275	0.0153	0.1424	0.9942	7.0174	0.4735	-0.1583	-0.1596	0.4409	-0.1921	-0.1583	0.3882	-0.1934	-0.1947	0.4685	-0.1618	-0.1592	0.2615	0.0417	0.0461	0.2219	-0.0300	-0.0373	0.1331	0.4767	0.1364	0.4856	0.1632	0.5612	0.1327	0.4754	0.1171	0.4028	0.1240	0.4303
7208	0.9176	0.1084	16.6570	0.0156	0.2407	0.9952	7.0367	0.4961	-0.2353	-0.1798	0.4440	-0.2626	-0.1915	0.3621	-0.2697	-0.2345	0.4883	-0.2375	-0.1793	0.2678	-0.0751	-0.0187	0.1995	-0.0945	-0.0831	16.6276	0.0153	0.1424	0.9942	7.0189	0.4735	-0.1557	-0.1601	0.4408	-0.1925	-0.1579	0.3881	-0.1930	-0.1952	0.4685	-0.1632	-0.1614	0.2639	0.0504	-0.0254	0.2193	0.0212	-0.0785	0.1331	0.4769	0.1364	0.4855	0.1632	0.5612	0.1327	0.4754	0.1198	0.4150	0.1316	0.4650
7344	0.9176	0.1083	16.6569	0.0156	0.2408	0.9952	7.0356	0.4962	-0.2353	-0.1800	0.4441	-0.2625	-0.1912	0.3621	-0.2696	-0.2343	0.4883	-0.2376	-0.1795	0.2635	-0.0322	0.0052	0.2045	-0.1413	-0.1067	16.6275	0.0153	0.1427	0.9942	7.0185	0.4735	-0.1561	-0.1596	0.4408	-0.1912	-0.1575	0.3881	-0.1943	-0.1947	0.4686	-0.1601	-0.1601	0.2672	0.0500	0.0268	0.2124	-0.0349	-0.1362	0.1331	0.4767	0.1365	0.4857	0.1632	0.5612	0.1327	0.4755	0.1197	0.4159	0.1227	0.4310
