batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
4675	0.6713	0.5408	77.9481	0.0044	0.3820	1.0000	144.0000	0.6596	0.6620	0.6112	0.6451	79.9881	0.0001	0.0001	1.0000	144.0000	-0.7931	-0.8303	-0.7209	-0.7235	0.4404	0.7766	0.4763	0.7967	0.5022	0.8176	0.4188	0.7735
5100	0.6878	0.5508	77.9479	0.0045	0.3785	0.9997	144.0000	0.6852	0.6843	0.5996	0.6711	79.9879	0.0001	0.0001	1.0000	144.0000	-0.8169	-0.8372	-0.7191	-0.7510	0.4476	0.7698	0.4642	0.7839	0.4776	0.7956	0.4383	0.7680
5525	0.7244	0.5946	77.9478	0.0047	0.3988	1.0000	144.0000	0.7117	0.7045	0.6147	0.6954	79.9884	0.0001	0.0001	1.0000	144.0000	-0.8354	-0.8878	-0.7741	-0.7409	0.5414	0.8131	0.5897	0.8338	0.6135	0.8532	0.5146	0.8109
5950	0.7361	0.5964	77.9472	0.0048	0.3982	1.0000	144.0000	0.7518	0.7465	0.6580	0.7332	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8532	-0.8638	-0.7467	-0.7872	0.5041	0.8021	0.5307	0.8171	0.5459	0.8362	0.5116	0.8025
6375	0.7551	0.5939	77.9475	0.0049	0.4082	1.0000	144.0000	0.7786	0.7740	0.6827	0.7622	79.9884	0.0001	0.0001	1.0000	144.0000	-0.8243	-0.8718	-0.7519	-0.7404	0.5161	0.8260	0.5444	0.8394	0.5454	0.8469	0.4996	0.8250
6800	0.7219	0.5820	77.9474	0.0047	0.4104	1.0000	144.0000	0.7279	0.7260	0.6471	0.7168	79.9880	0.0001	0.0001	1.0000	144.0000	-0.8213	-0.8570	-0.7333	-0.7566	0.5280	0.8215	0.5510	0.8356	0.5494	0.8453	0.5064	0.8199
7225	0.7602	0.6166	77.9470	0.0050	0.4316	1.0000	144.0000	0.7628	0.7598	0.6593	0.7447	79.9873	0.0001	0.0001	1.0000	144.0000	-0.8002	-0.8052	-0.6943	-0.7456	0.4924	0.8182	0.5129	0.8290	0.5244	0.8370	0.4910	0.8162
7650	0.7250	0.5993	77.9475	0.0047	0.4121	1.0000	144.0000	0.7186	0.7170	0.6276	0.7034	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8573	-0.8831	-0.7372	-0.8011	0.4645	0.7819	0.4798	0.7956	0.4619	0.7956	0.4481	0.7796
8075	0.7534	0.5975	77.9470	0.0049	0.4216	0.9997	144.0000	0.7686	0.7658	0.6620	0.7550	79.9876	0.0001	0.0001	1.0000	144.0000	-0.8313	-0.8509	-0.7255	-0.7589	0.5270	0.8292	0.5593	0.8422	0.5643	0.8518	0.5195	0.8304
8500	0.7173	0.5666	77.9475	0.0047	0.4144	1.0000	144.0000	0.7450	0.7419	0.6626	0.7337	79.9879	0.0001	0.0001	1.0000	144.0000	-0.8567	-0.8775	-0.7590	-0.7790	0.4820	0.8002	0.5139	0.8136	0.5068	0.8143	0.4610	0.7983
8925	0.7375	0.5765	77.9471	0.0048	0.4161	1.0000	144.0000	0.7529	0.7513	0.6567	0.7391	79.9878	0.0001	0.0001	1.0000	144.0000	-0.8251	-0.8490	-0.7166	-0.7453	0.5340	0.8308	0.5549	0.8410	0.5297	0.8381	0.5199	0.8306
9350	0.7585	0.6124	77.9468	0.0049	0.4447	0.9997	144.0000	0.7679	0.7672	0.6675	0.7500	79.9874	0.0001	0.0001	1.0000	144.0000	-0.8220	-0.8285	-0.7026	-0.7480	0.5461	0.8358	0.5631	0.8462	0.5795	0.8568	0.5233	0.8335
9775	0.7699	0.6090	77.9466	0.0050	0.4573	1.0000	144.0000	0.7681	0.7651	0.6638	0.7519	79.9870	0.0001	0.0001	1.0000	144.0000	-0.8248	-0.8172	-0.7138	-0.7533	0.5498	0.8407	0.5767	0.8506	0.5686	0.8572	0.5428	0.8401
10200	0.7514	0.6030	77.9469	0.0049	0.4390	1.0000	144.0000	0.7583	0.7540	0.6654	0.7433	79.9873	0.0001	0.0001	1.0000	144.0000	-0.8158	-0.8212	-0.6845	-0.7526	0.4980	0.8194	0.5161	0.8324	0.5046	0.8358	0.4896	0.8182
10625	0.7685	0.6113	77.9467	0.0050	0.4589	1.0000	144.0000	0.7788	0.7725	0.6678	0.7565	79.9874	0.0001	0.0001	1.0000	144.0000	-0.8166	-0.8193	-0.6799	-0.7402	0.5435	0.8442	0.5386	0.8484	0.4916	0.8400	0.5273	0.8395
11050	0.7727	0.6180	77.9468	0.0050	0.4538	1.0000	144.0000	0.7655	0.7600	0.6591	0.7475	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8206	-0.8208	-0.6821	-0.7438	0.5381	0.8386	0.5482	0.8470	0.5140	0.8428	0.5304	0.8348
11475	0.7526	0.6162	77.9470	0.0049	0.4811	1.0000	144.0000	0.7536	0.7461	0.6525	0.7350	79.9875	0.0001	0.0001	1.0000	144.0000	-0.8118	-0.8247	-0.6930	-0.7340	0.5233	0.8216	0.5317	0.8322	0.5136	0.8372	0.5094	0.8192
11900	0.7841	0.6235	77.9465	0.0051	0.4783	1.0000	144.0000	0.7770	0.7648	0.6387	0.7504	79.9872	0.0001	0.0001	1.0000	144.0000	-0.8034	-0.8069	-0.7047	-0.7391	0.5746	0.8502	0.5816	0.8563	0.5465	0.8572	0.5531	0.8463
12325	0.7778	0.6137	77.9466	0.0051	0.4766	1.0000	144.0000	0.7474	0.7346	0.6244	0.7198	79.9872	0.0001	0.0001	1.0000	144.0000	-0.8000	-0.7973	-0.6995	-0.7260	0.5327	0.8455	0.5483	0.8524	0.5277	0.8524	0.5351	0.8436
12750	0.7804	0.6207	77.9466	0.0051	0.4821	0.9994	144.0000	0.7551	0.7450	0.6346	0.7306	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7840	-0.7825	-0.6841	-0.7099	0.5443	0.8486	0.5477	0.8547	0.5206	0.8539	0.5284	0.8444
13175	0.7707	0.6202	77.9466	0.0050	0.4875	1.0000	144.0000	0.7582	0.7473	0.6337	0.7340	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7715	-0.7681	-0.6825	-0.7000	0.5547	0.8508	0.5651	0.8569	0.5292	0.8551	0.5385	0.8450
13600	0.7724	0.6126	77.9467	0.0050	0.4882	1.0000	144.0000	0.7510	0.7434	0.6369	0.7298	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7661	-0.7694	-0.7009	-0.6989	0.5375	0.8408	0.5432	0.8472	0.5367	0.8510	0.5250	0.8393
14025	0.7835	0.6197	77.9466	0.0051	0.4941	1.0000	144.0000	0.7458	0.7359	0.6246	0.7226	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7577	-0.7556	-0.6804	-0.6868	0.5594	0.8529	0.5717	0.8587	0.5434	0.8588	0.5471	0.8493
14450	0.7787	0.6210	77.9466	0.0051	0.4913	1.0000	144.0000	0.7458	0.7330	0.6072	0.7193	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7287	-0.7240	-0.6639	-0.6546	0.5614	0.8531	0.5761	0.8575	0.5455	0.8586	0.5412	0.8470
14875	0.7787	0.6165	77.9466	0.0051	0.4937	1.0000	144.0000	0.7484	0.7356	0.6071	0.7232	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7313	-0.7217	-0.6579	-0.6526	0.5594	0.8517	0.5609	0.8569	0.5393	0.8582	0.5339	0.8473
15300	0.7557	0.6137	77.9469	0.0049	0.4812	1.0000	144.0000	0.7225	0.7122	0.6199	0.7030	79.9876	0.0001	0.0001	1.0000	144.0000	-0.7367	-0.7335	-0.6592	-0.6493	0.5481	0.8442	0.5645	0.8520	0.5511	0.8562	0.5322	0.8407
15725	0.7790	0.6205	77.9466	0.0051	0.5016	1.0000	144.0000	0.7383	0.7256	0.6064	0.7131	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7068	-0.7038	-0.6520	-0.6263	0.5653	0.8545	0.5657	0.8586	0.5472	0.8595	0.5523	0.8488
16150	0.7773	0.6181	77.9466	0.0051	0.5002	1.0000	144.0000	0.7375	0.7231	0.6054	0.7096	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7103	-0.6990	-0.6419	-0.6302	0.5503	0.8509	0.5495	0.8556	0.5322	0.8570	0.5346	0.8457
16575	0.7776	0.6199	77.9466	0.0051	0.4927	1.0000	144.0000	0.7376	0.7245	0.6098	0.7085	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6957	-0.6879	-0.6429	-0.6014	0.5732	0.8588	0.5775	0.8628	0.5578	0.8642	0.5579	0.8544
17000	0.7793	0.6247	77.9467	0.0051	0.4952	1.0000	144.0000	0.7390	0.7243	0.6088	0.7108	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6892	-0.6824	-0.6441	-0.5977	0.5604	0.8547	0.5676	0.8590	0.5455	0.8606	0.5516	0.8498
17425	0.7784	0.6175	77.9466	0.0051	0.4889	1.0000	144.0000	0.7352	0.7206	0.6046	0.7070	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6883	-0.6842	-0.6435	-0.5990	0.5756	0.8550	0.5723	0.8590	0.5489	0.8603	0.5666	0.8513
17850	0.7750	0.6163	77.9466	0.0050	0.4936	0.9997	144.0000	0.7341	0.7177	0.6054	0.7049	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6927	-0.6855	-0.6431	-0.6065	0.5622	0.8550	0.5695	0.8598	0.5509	0.8608	0.5453	0.8505
18275	0.7741	0.6196	77.9467	0.0050	0.4980	1.0000	144.0000	0.7312	0.7168	0.6041	0.7044	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6948	-0.6833	-0.6403	-0.5997	0.5631	0.8562	0.5692	0.8603	0.5458	0.8609	0.5562	0.8527
18700	0.7756	0.6159	77.9467	0.0050	0.4875	1.0000	144.0000	0.7282	0.7149	0.6041	0.7036	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6818	-0.6746	-0.6293	-0.5938	0.5587	0.8546	0.5620	0.8591	0.5508	0.8610	0.5573	0.8527
19125	0.7767	0.6172	77.9466	0.0050	0.5026	1.0000	144.0000	0.7290	0.7148	0.6053	0.7018	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6798	-0.6732	-0.6372	-0.5852	0.5832	0.8580	0.5797	0.8613	0.5633	0.8630	0.5698	0.8540
19550	0.7744	0.6139	77.9467	0.0050	0.4980	1.0000	144.0000	0.7317	0.7153	0.6031	0.7038	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6789	-0.6700	-0.6322	-0.5926	0.5629	0.8547	0.5614	0.8585	0.5371	0.8593	0.5420	0.8497
19975	0.7741	0.6150	77.9467	0.0050	0.4929	1.0000	144.0000	0.7306	0.7166	0.6065	0.7044	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6812	-0.6766	-0.6402	-0.5921	0.5771	0.8558	0.5738	0.8590	0.5519	0.8605	0.5518	0.8515
20400	0.7741	0.6177	77.9467	0.0050	0.4967	1.0000	144.0000	0.7294	0.7145	0.6057	0.7018	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6868	-0.6769	-0.6360	-0.5946	0.5664	0.8566	0.5736	0.8607	0.5587	0.8628	0.5504	0.8519
20825	0.7747	0.6191	77.9467	0.0050	0.4897	1.0000	144.0000	0.7293	0.7140	0.6033	0.7022	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6777	-0.6658	-0.6290	-0.5823	0.5603	0.8551	0.5622	0.8588	0.5432	0.8598	0.5490	0.8503
21250	0.7756	0.6206	77.9467	0.0050	0.4948	1.0000	144.0000	0.7278	0.7136	0.6061	0.7022	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6862	-0.6736	-0.6360	-0.5845	0.5821	0.8571	0.5803	0.8605	0.5639	0.8626	0.5582	0.8530
21675	0.7759	0.6199	77.9467	0.0051	0.4966	1.0000	144.0000	0.7298	0.7136	0.6050	0.7024	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6852	-0.6707	-0.6330	-0.5906	0.5723	0.8565	0.5693	0.8594	0.5445	0.8600	0.5495	0.8506
22100	0.7761	0.6126	77.9467	0.0051	0.4925	1.0000	144.0000	0.7302	0.7152	0.6060	0.7025	79.9874	0.0001	0.0001	1.0000	144.0000	-0.6799	-0.6718	-0.6316	-0.5927	0.5613	0.8541	0.5581	0.8575	0.5413	0.8585	0.5497	0.8493
22525	0.7759	0.6208	77.9467	0.0050	0.4929	1.0000	144.0000	0.7264	0.7109	0.6049	0.6997	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6746	-0.6651	-0.6271	-0.5801	0.5792	0.8563	0.5727	0.8597	0.5542	0.8612	0.5500	0.8510
22950	0.7744	0.6151	77.9467	0.0050	0.4954	1.0000	144.0000	0.7284	0.7132	0.6048	0.7018	79.9875	0.0001	0.0001	1.0000	144.0000	-0.6824	-0.6696	-0.6291	-0.5918	0.5626	0.8555	0.5637	0.8591	0.5453	0.8605	0.5482	0.8512
