batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
4675	0.6639	0.5390	77.9483	0.0043	0.3633	1.0000	144.0000	0.6421	0.6412	0.5655	0.6277	79.9886	0.0001	0.0001	1.0000	144.0000	-0.7786	-0.8287	-0.7182	-0.7181	0.4689	0.7879	0.4994	0.8032	0.5170	0.8170	0.4413	0.7760
5100	0.7349	0.5756	77.9476	0.0048	0.3955	1.0000	144.0000	0.7572	0.7565	0.6614	0.7454	79.9884	0.0001	0.0001	1.0000	144.0000	-0.7736	-0.8321	-0.7383	-0.6916	0.5346	0.8187	0.5839	0.8381	0.5996	0.8551	0.5206	0.8179
5525	0.6972	0.5716	77.9481	0.0045	0.3856	1.0000	144.0000	0.7030	0.7033	0.6316	0.6871	79.9884	0.0001	0.0001	1.0000	144.0000	-0.7879	-0.8344	-0.7397	-0.7295	0.4862	0.7963	0.5213	0.8166	0.5570	0.8398	0.4691	0.7907
5950	0.5213	0.4255	77.9503	0.0034	0.2801	1.0000	144.0000	0.5324	0.5358	0.5092	0.5194	79.9896	0.0001	0.0001	1.0000	144.0000	-0.7891	-0.8670	-0.7502	-0.6748	0.3658	0.7163	0.3823	0.7385	0.3945	0.7515	0.3460	0.7115
6375	0.7565	0.6045	77.9474	0.0049	0.4241	0.9997	144.0000	0.7761	0.7751	0.6800	0.7612	79.9882	0.0001	0.0001	1.0000	144.0000	-0.7801	-0.8216	-0.7192	-0.6959	0.5294	0.8356	0.5598	0.8510	0.5924	0.8675	0.5333	0.8379
6800	0.7440	0.5846	77.9473	0.0048	0.4144	0.9997	144.0000	0.7720	0.7716	0.6972	0.7537	79.9877	0.0001	0.0001	1.0000	144.0000	-0.8065	-0.8427	-0.7520	-0.7460	0.5123	0.8123	0.5485	0.8272	0.5708	0.8444	0.5004	0.8105
7225	0.7332	0.5924	77.9478	0.0048	0.3962	0.9997	144.0000	0.7469	0.7440	0.6729	0.7352	79.9885	0.0001	0.0001	1.0000	144.0000	-0.8082	-0.8584	-0.7577	-0.7313	0.5070	0.8118	0.5374	0.8273	0.5514	0.8370	0.5013	0.8088
7650	0.7188	0.5842	77.9478	0.0047	0.3920	1.0000	144.0000	0.7255	0.7243	0.6639	0.7106	79.9884	0.0001	0.0001	1.0000	144.0000	-0.8153	-0.8599	-0.7591	-0.7227	0.5196	0.8153	0.5627	0.8310	0.5983	0.8521	0.5003	0.8130
8075	0.7426	0.5938	77.9473	0.0048	0.4041	1.0000	144.0000	0.7654	0.7659	0.6821	0.7524	79.9879	0.0001	0.0001	1.0000	144.0000	-0.7662	-0.8029	-0.7311	-0.7049	0.5457	0.8222	0.5754	0.8385	0.5904	0.8540	0.5386	0.8248
8500	0.7486	0.6036	77.9471	0.0049	0.4372	1.0000	144.0000	0.7588	0.7602	0.6827	0.7443	79.9874	0.0001	0.0001	1.0000	144.0000	-0.8005	-0.8299	-0.7443	-0.7391	0.4993	0.8074	0.5369	0.8230	0.5659	0.8433	0.4916	0.8071
8925	0.7227	0.6001	77.9473	0.0047	0.4149	1.0000	144.0000	0.7198	0.7206	0.6579	0.7076	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7920	-0.8220	-0.7396	-0.7423	0.4914	0.7922	0.5036	0.8005	0.4949	0.8022	0.4675	0.7884
9350	0.7611	0.6005	77.9468	0.0050	0.4416	1.0000	144.0000	0.7712	0.7677	0.6560	0.7508	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7690	-0.7749	-0.7076	-0.7090	0.4914	0.7976	0.5085	0.8054	0.5078	0.8151	0.4900	0.7960
9775	0.7551	0.5934	77.9470	0.0049	0.4256	0.9997	144.0000	0.7565	0.7568	0.6692	0.7435	79.9873	0.0001	0.0001	1.0000	144.0000	-0.7698	-0.7890	-0.7125	-0.7104	0.5321	0.8221	0.5466	0.8333	0.5445	0.8423	0.5146	0.8223
10200	0.5503	0.4803	77.9485	0.0036	0.3367	0.9997	144.0000	0.4933	0.5025	0.4831	0.4883	79.9877	0.0001	0.0001	1.0000	144.0000	-0.8237	-0.8489	-0.7440	-0.7673	0.3580	0.6952	0.3788	0.7122	0.3884	0.7327	0.3607	0.6955
10625	0.7455	0.6075	77.9468	0.0048	0.4489	1.0000	144.0000	0.7060	0.7043	0.6197	0.6930	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7714	-0.7774	-0.6782	-0.7243	0.5426	0.8302	0.5495	0.8362	0.5419	0.8390	0.5165	0.8257
11050	0.7585	0.6049	77.9469	0.0049	0.4592	1.0000	144.0000	0.7628	0.7658	0.6794	0.7526	79.9874	0.0001	0.0001	1.0000	144.0000	-0.7938	-0.8047	-0.7121	-0.7317	0.5101	0.8240	0.5264	0.8330	0.5246	0.8367	0.5088	0.8229
11475	0.7756	0.6178	77.9466	0.0050	0.4646	1.0000	144.0000	0.7689	0.7682	0.6579	0.7516	79.9867	0.0001	0.0001	1.0000	144.0000	-0.7663	-0.7703	-0.6864	-0.7143	0.5115	0.8368	0.5316	0.8435	0.5413	0.8493	0.5134	0.8355
11900	0.7557	0.6051	77.9469	0.0049	0.4614	1.0000	144.0000	0.7724	0.7745	0.6937	0.7587	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7789	-0.8020	-0.7174	-0.7267	0.5002	0.8286	0.5206	0.8376	0.5262	0.8428	0.4961	0.8276
12325	0.7557	0.6081	77.9467	0.0049	0.4529	1.0000	144.0000	0.7413	0.7402	0.6507	0.7251	79.9868	0.0001	0.0001	1.0000	144.0000	-0.8010	-0.8113	-0.7366	-0.7483	0.4902	0.8051	0.5120	0.8123	0.5209	0.8200	0.4920	0.8030
12750	0.7741	0.6091	77.9466	0.0050	0.4623	1.0000	144.0000	0.7607	0.7590	0.6413	0.7393	79.9867	0.0001	0.0001	1.0000	144.0000	-0.7655	-0.7646	-0.7027	-0.7010	0.5101	0.8277	0.5305	0.8328	0.5394	0.8382	0.5112	0.8267
13175	0.7790	0.6042	77.9465	0.0051	0.4746	0.9997	144.0000	0.7618	0.7581	0.6379	0.7375	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7589	-0.7566	-0.7008	-0.6872	0.5380	0.8415	0.5568	0.8477	0.5735	0.8586	0.5303	0.8384
13600	0.7830	0.6265	77.9464	0.0051	0.4702	1.0000	144.0000	0.7697	0.7663	0.6434	0.7512	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7301	-0.7268	-0.6737	-0.6597	0.5538	0.8510	0.5749	0.8567	0.5861	0.8637	0.5475	0.8474
14025	0.7776	0.6203	77.9465	0.0051	0.4676	1.0000	144.0000	0.7629	0.7600	0.6562	0.7433	79.9872	0.0001	0.0001	1.0000	144.0000	-0.7376	-0.7313	-0.6768	-0.6526	0.5688	0.8514	0.5752	0.8565	0.5755	0.8638	0.5627	0.8495
14450	0.7815	0.6158	77.9465	0.0051	0.4611	1.0000	144.0000	0.7738	0.7690	0.6562	0.7531	79.9871	0.0001	0.0001	1.0000	144.0000	-0.7095	-0.6838	-0.6254	-0.6107	0.5523	0.8558	0.5712	0.8615	0.5877	0.8713	0.5516	0.8527
14875	0.7804	0.6114	77.9465	0.0051	0.4715	1.0000	144.0000	0.7709	0.7665	0.6508	0.7499	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7239	-0.7181	-0.6790	-0.6447	0.5534	0.8448	0.5643	0.8495	0.5722	0.8563	0.5423	0.8412
15300	0.7795	0.6244	77.9465	0.0051	0.4685	1.0000	144.0000	0.7531	0.7475	0.6341	0.7338	79.9868	0.0001	0.0001	1.0000	144.0000	-0.7276	-0.7123	-0.6568	-0.6445	0.5329	0.8457	0.5551	0.8507	0.5613	0.8579	0.5297	0.8425
15725	0.7830	0.6265	77.9464	0.0051	0.4698	1.0000	144.0000	0.7614	0.7539	0.6232	0.7380	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6948	-0.6747	-0.6247	-0.6098	0.5450	0.8516	0.5596	0.8554	0.5706	0.8632	0.5292	0.8464
16150	0.7841	0.6313	77.9464	0.0051	0.4700	1.0000	144.0000	0.7562	0.7487	0.6269	0.7344	79.9868	0.0001	0.0001	1.0000	144.0000	-0.6926	-0.6729	-0.6257	-0.6070	0.5474	0.8511	0.5570	0.8543	0.5635	0.8608	0.5395	0.8458
16575	0.7798	0.6155	77.9465	0.0051	0.4657	1.0000	144.0000	0.7564	0.7487	0.6275	0.7355	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6875	-0.6742	-0.6307	-0.5991	0.5476	0.8524	0.5614	0.8557	0.5733	0.8627	0.5387	0.8470
17000	0.7832	0.6231	77.9465	0.0051	0.4682	1.0000	144.0000	0.7496	0.7411	0.6237	0.7265	79.9869	0.0001	0.0001	1.0000	144.0000	-0.7018	-0.6778	-0.6374	-0.6109	0.5493	0.8498	0.5616	0.8531	0.5714	0.8606	0.5440	0.8447
17425	0.7812	0.6220	77.9465	0.0051	0.4660	1.0000	144.0000	0.7508	0.7438	0.6285	0.7306	79.9868	0.0001	0.0001	1.0000	144.0000	-0.6800	-0.6571	-0.6225	-0.5928	0.5494	0.8513	0.5617	0.8552	0.5705	0.8629	0.5361	0.8459
17850	0.7815	0.6217	77.9465	0.0051	0.4672	1.0000	144.0000	0.7518	0.7432	0.6258	0.7296	79.9868	0.0001	0.0001	1.0000	144.0000	-0.6738	-0.6534	-0.6189	-0.5831	0.5340	0.8477	0.5489	0.8514	0.5675	0.8612	0.5291	0.8423
18275	0.7821	0.6231	77.9464	0.0051	0.4696	1.0000	144.0000	0.7493	0.7415	0.6252	0.7274	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6793	-0.6560	-0.6117	-0.5909	0.5310	0.8489	0.5503	0.8526	0.5649	0.8612	0.5386	0.8438
18700	0.7812	0.6122	77.9465	0.0051	0.4662	1.0000	144.0000	0.7443	0.7359	0.6241	0.7231	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6850	-0.6591	-0.6149	-0.5947	0.5382	0.8486	0.5530	0.8516	0.5673	0.8597	0.5302	0.8422
19125	0.7832	0.6241	77.9465	0.0051	0.4651	1.0000	144.0000	0.7473	0.7391	0.6268	0.7250	79.9870	0.0001	0.0001	1.0000	144.0000	-0.6777	-0.6527	-0.6061	-0.5871	0.5554	0.8546	0.5624	0.8570	0.5756	0.8657	0.5467	0.8490
19550	0.7830	0.6176	77.9464	0.0051	0.4670	1.0000	144.0000	0.7454	0.7364	0.6209	0.7222	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6689	-0.6457	-0.5988	-0.5797	0.5550	0.8537	0.5640	0.8556	0.5783	0.8634	0.5449	0.8474
19975	0.7832	0.6273	77.9465	0.0051	0.4736	1.0000	144.0000	0.7439	0.7346	0.6207	0.7213	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6748	-0.6376	-0.5931	-0.5779	0.5368	0.8479	0.5516	0.8516	0.5692	0.8612	0.5245	0.8408
20400	0.7852	0.6196	77.9465	0.0051	0.4745	1.0000	144.0000	0.7454	0.7361	0.6219	0.7235	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6624	-0.6330	-0.5936	-0.5684	0.5445	0.8520	0.5580	0.8555	0.5743	0.8648	0.5365	0.8460
20825	0.7852	0.6282	77.9465	0.0051	0.4720	1.0000	144.0000	0.7435	0.7343	0.6203	0.7221	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6743	-0.6433	-0.5996	-0.5829	0.5452	0.8512	0.5552	0.8542	0.5713	0.8631	0.5374	0.8445
21250	0.7835	0.6190	77.9465	0.0051	0.4668	1.0000	144.0000	0.7420	0.7329	0.6211	0.7210	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6648	-0.6353	-0.5909	-0.5709	0.5422	0.8505	0.5524	0.8530	0.5672	0.8616	0.5315	0.8434
21675	0.7832	0.6278	77.9465	0.0051	0.4717	1.0000	144.0000	0.7418	0.7326	0.6214	0.7200	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6644	-0.6319	-0.5871	-0.5731	0.5430	0.8506	0.5527	0.8533	0.5687	0.8624	0.5372	0.8438
22100	0.7832	0.6282	77.9465	0.0051	0.4693	1.0000	144.0000	0.7410	0.7318	0.6214	0.7192	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6675	-0.6409	-0.5990	-0.5807	0.5433	0.8505	0.5532	0.8525	0.5678	0.8614	0.5375	0.8436
22525	0.7830	0.6278	77.9465	0.0051	0.4675	1.0000	144.0000	0.7409	0.7315	0.6208	0.7195	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6671	-0.6391	-0.5966	-0.5758	0.5450	0.8502	0.5545	0.8529	0.5674	0.8613	0.5377	0.8434
22950	0.7818	0.6270	77.9465	0.0051	0.4641	1.0000	144.0000	0.7416	0.7325	0.6219	0.7206	79.9869	0.0001	0.0001	1.0000	144.0000	-0.6658	-0.6396	-0.5971	-0.5713	0.5473	0.8514	0.5552	0.8540	0.5699	0.8625	0.5431	0.8457
